"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
700	0.4916057	0.9870900	0.2111091	0.8060008	0.8418462	0.4149328	0.2890076	0.7927119	0.3698719	0.6949587	0.9881742	1.0064343	0.9184445	0.3239485	0.7863930	1.0061099	0.5216909	0.6370365	0.4711304	0.0319828	0.0528458	0.4642094	1.0045253	0.8242619	0.5382099	0.4630688	0.5033431	0.4403991	1.0851553	0.5156732	0.9662957	0.1475709	0.4982111	0.6923345	1.0315016	0.8175891	0.4250243	0.8684485	0.5927903	0.3508646	0.2710133	0.8950767	0.8686755	0.8869551	0.2462041	0.6133852	0.9534630	1.0666221	0.5557139	0.6068089	0.7366373	0.6014324	0.0011873	0.6076203	0.0642901	0.0370278	0.0778012	0.8561717	0.3725788	0.2747672	0.7345603	0.5301832	0.5786824	0.0022712	0.8901144	0.3950410	0.9383612	0.3271803	0.9162129	0.0357129	0.1574605	0.4038846	0.5545609	0.9995271	0.4226960	0.4234961	0.7687755	0.0047985	0.0767144	1.1115379	1.0047059	0.7419899	0.2577982	0.3145606	0.7134866	0.9914055	0.4203457	0.6180717	0.2208225	0.3339467	0.5496346	0.0227399	0.7226589	0.4819951	1.0215675	0.1985577	0.7792527	0.7496643	0.1246031	0.1939128
750	0.5864554	0.9405415	0.1796377	0.8966309	0.7680091	0.4242538	0.2972191	0.7269790	0.3790416	0.8996569	0.9643165	0.9612347	1.0016952	0.2741283	0.7637223	1.0194495	0.5660690	0.6627646	0.4083722	0.0406997	0.0728219	0.4313936	0.9692891	0.8242444	0.5567194	0.4436414	0.4962865	0.4400586	0.9550785	0.4577698	0.9314166	0.1732871	0.4166738	0.7525287	0.9038208	0.7978379	0.4963518	0.6883339	0.5830442	0.3060795	0.3032517	0.9595918	0.8043557	0.9393433	0.2984048	0.6503843	1.0821649	1.0711329	0.6657903	0.5963684	0.7098945	0.6218799	0.0003648	0.5916574	0.0479942	0.0413943	0.0499745	0.8625846	0.3651473	0.2612072	0.6963198	0.5529992	0.6929071	0.0013396	0.7637399	0.4306650	0.9444251	0.2691065	0.9323394	0.0129853	0.1459760	0.4040953	0.5715070	1.0522647	0.3677581	0.4666776	0.8536666	0.0025549	0.0904347	1.0612568	0.8771171	0.7667297	0.2631747	0.2380411	0.7096868	1.0381889	0.3856022	0.6578646	0.2280741	0.3892730	0.5503840	0.0188440	0.7127611	0.5387358	1.0093379	0.2858065	0.7858579	0.7192851	0.0823598	0.1677853
800	0.6080087	0.9424771	0.1663830	0.8986168	0.8444849	0.3567799	0.2801915	0.8162880	0.4323274	0.8414731	0.9555904	0.9796004	1.0024951	0.2516689	0.7752987	1.0109706	0.5652414	0.6948457	0.4607034	0.0364355	0.0764839	0.4236835	0.9804045	0.8414461	0.4846332	0.4607502	0.4326448	0.4748379	0.9931888	0.4833514	0.8803872	0.1614146	0.4341553	0.7605737	0.8368123	0.8340275	0.3796660	0.6830098	0.4680293	0.3463832	0.2591657	1.0163455	0.7624570	1.0037896	0.2981207	0.6527105	1.0114059	0.9519188	0.6505990	0.5881234	0.8063703	0.6662063	0.0000000	0.5966615	0.0564329	0.0363591	0.0348059	0.8611231	0.4373830	0.2330513	0.7586943	0.5475731	0.6802910	0.0019076	0.9084327	0.4951441	0.9651181	0.2367527	0.9725211	0.0244253	0.1877849	0.3913088	0.5480317	1.0222627	0.4161030	0.3736821	0.8346229	0.0000282	0.0998906	0.9979207	0.9584244	0.7786496	0.3132389	0.2452593	0.7008682	0.9242547	0.3828034	0.7021596	0.2057889	0.3623731	0.5158158	0.0290838	0.7041875	0.4749367	1.0064699	0.2304389	0.8518495	0.7737102	0.0972858	0.1869583
850	0.5778204	0.9702855	0.1657392	0.8261114	0.7418000	0.3710050	0.3301790	0.7968218	0.4508217	0.7271731	0.9653914	0.9022746	0.9285199	0.2681793	0.7275468	1.0044572	0.6030523	0.6791975	0.4544219	0.0392568	0.0826249	0.4078550	1.0141765	0.8326709	0.5120976	0.4293315	0.4197013	0.4808859	0.9777927	0.4543596	0.9276968	0.1749479	0.4544444	0.6010632	0.9322071	0.8889432	0.3118177	0.7610828	0.3874886	0.3154047	0.2787111	0.9066147	0.9030956	0.9576017	0.2836225	0.6580741	1.0020137	1.0290108	0.6675151	0.6193634	0.8373639	0.6784795	0.0007916	0.4406682	0.0650865	0.0241103	0.0365924	0.8618668	0.5080750	0.2798653	0.6828875	0.5183683	0.6757963	0.0000000	0.9378249	0.5943424	0.9576077	0.2538553	1.0031813	0.0192761	0.1860260	0.3253563	0.5539875	0.9852324	0.3814098	0.4368403	0.8351110	0.0112363	0.1579501	1.0398748	0.9109282	0.7726378	0.3106665	0.2436029	0.7332385	0.9853492	0.3666070	0.7094162	0.2807420	0.3144326	0.5165173	0.0395381	0.7247092	0.4829047	0.9201641	0.1788777	0.7443788	0.7554605	0.0905831	0.1945114
900	0.5063305	0.9238557	0.1748511	0.8925207	0.7874607	0.3997200	0.3196262	0.7235842	0.4280551	0.8131129	0.9682285	0.9941258	0.9920242	0.3098427	0.7170590	0.9846420	0.5295727	0.7135403	0.4537715	0.0362320	0.0723708	0.4083472	1.0008068	0.7784087	0.5160683	0.4278229	0.3621889	0.4643346	1.0090103	0.4804718	0.9623148	0.1552169	0.4536611	0.5895211	0.9389018	0.8556182	0.4084964	0.8397458	0.5163232	0.2996787	0.2662531	0.9226917	0.9073319	1.0094069	0.3170986	0.7001935	1.0003909	0.9868306	0.7282608	0.6276321	0.8422855	0.6037669	0.0000025	0.4063392	0.0572794	0.0223476	0.0407244	0.9103815	0.3784486	0.2482476	0.7803290	0.6494539	0.6729589	0.0024701	0.9148081	0.5148049	0.9664640	0.1912677	1.0613544	0.0162406	0.1927344	0.2953041	0.5519037	1.0167868	0.3518712	0.4019903	0.8180261	0.0087670	0.1699917	1.0211117	0.9018542	0.7890381	0.3648957	0.1822425	0.6769563	0.9972208	0.3836350	0.7159534	0.3114338	0.3315809	0.4827248	0.0547190	0.7115616	0.4986367	0.9773838	0.1649940	0.7317442	0.7957028	0.0524661	0.2036595
950	0.5687775	1.0156619	0.1653084	0.8168649	0.7685457	0.4530245	0.2571743	0.7226087	0.4134515	0.7848513	0.8720717	0.9681896	1.0142396	0.3123113	0.6984857	1.0584818	0.5357213	0.6999539	0.4084672	0.0463166	0.0818182	0.3867018	1.0160980	0.8305499	0.5017571	0.4449877	0.3692017	0.5221412	0.9440725	0.4600394	0.9692917	0.1231360	0.4215547	0.6709617	0.9004815	0.8343107	0.3471291	0.7495455	0.6838234	0.2597279	0.2335774	0.9866667	0.8062345	0.9538566	0.2951983	0.6658705	0.9495586	1.0163836	0.7782788	0.5574253	0.8328203	0.6599031	0.0015529	0.4246847	0.0420096	0.0150983	0.0537890	0.9354277	0.4438736	0.2669249	0.7591016	0.6517228	0.7035790	0.0003905	0.8733012	0.5192445	0.9663470	0.2215514	1.0122773	0.0400601	0.2320281	0.3711533	0.5212127	0.9639584	0.3902368	0.4783257	0.8689418	0.0071855	0.2304189	1.0717933	0.9554580	0.7557472	0.3321072	0.2232842	0.6928798	0.9114559	0.3718858	0.7605900	0.3166127	0.3208812	0.4880091	0.0234338	0.7280335	0.5012728	0.9138896	0.1863135	0.7300651	0.7572891	0.0663759	0.1863492
1000	0.5642281	0.9433641	0.1816623	0.8281888	0.8018827	0.4121867	0.2370188	0.6974845	0.4698526	0.7675836	0.9237705	0.9262593	0.9694680	0.3091780	0.7420234	0.9808092	0.4860015	0.7076017	0.4691651	0.0450799	0.0778279	0.4748103	0.9772430	0.8484209	0.4977701	0.4774287	0.3160417	0.5499415	1.0239047	0.5201479	0.9479580	0.1310223	0.4603232	0.6721945	0.8577217	0.8605107	0.3717593	0.6751573	0.6253085	0.2738870	0.2436098	0.9838488	0.7461842	1.0253133	0.2960551	0.6818144	1.0049163	0.9412738	0.6916547	0.6039318	0.7652171	0.6142260	0.0010427	0.3647161	0.0497454	0.0142014	0.0441878	1.0162073	0.4196221	0.2661325	0.7573309	0.5728243	0.7143579	0.0000162	0.8973671	0.4944790	0.9399262	0.2270384	0.9769715	0.0325594	0.2277488	0.3007977	0.5877393	0.9885599	0.3525978	0.5118727	0.8379204	0.0038165	0.2484739	1.0660724	1.0065262	0.7478224	0.3293471	0.2150746	0.7136943	0.9437165	0.3762692	0.7721200	0.2911742	0.3472085	0.5514604	0.0243709	0.7365430	0.5263844	0.9654839	0.2103334	0.7321001	0.7783920	0.0472836	0.1672246

0	0.5090295	1.0243043	0.1785784	0.8008087	0.8734992	0.4580162	0.2677243	0.7053205	0.4614875	0.7168706	0.9117748	0.8779719	1.0096715	0.3344047	0.7372331	1.1159502	0.5743655	0.6242135	0.5506215	0.0269947	0.0915523	0.4962933	1.0069149	0.8011003	0.5115248	0.5013606	0.3344071	0.4865935	0.9529574	0.5909902	1.0221126	0.1752719	0.4063037	0.7399797	0.8048344	0.8649164	0.3773813	0.6680964	0.6981775	0.2807362	0.2763287	0.8695922	0.7662055	0.9605394	0.2478111	0.6415918	1.0101391	1.0106366	0.7463090	0.6498035	0.9103359	0.6309563	0.0004025	0.3225246	0.0483002	0.0189979	0.0511088	1.0034967	0.3635698	0.2279677	0.7269912	0.5816536	0.7311222	0.0001186	0.8515538	0.5099174	1.0170843	0.1796885	1.0550105	0.0424962	0.2223851	0.2516363	0.5219003	0.9878830	0.3839366	0.4911192	0.9612849	0.0077803	0.1563508	1.0705296	0.9863035	0.7264120	0.3170840	0.2138578	0.7519955	1.0117246	0.4260345	0.7783477	0.4278119	0.3737210	0.5569916	0.0150366	0.6874385	0.5100799	1.0085583	0.2508721	0.7956305	0.7990436	0.0606868	0.1775642
50	0.6310417	1.1412523	0.1435280	0.8106444	0.7773729	0.4110812	0.2368358	0.3341385	0.5087104	0.6926570	1.0205023	0.9041716	0.3913590	0.3350881	0.7247809	0.9416232	0.4893851	0.7371275	0.5455189	0.1071542	0.1377730	0.5655797	1.0016899	0.7901390	0.1709576	0.4909961	0.3538718	0.4909150	0.9932580	0.6276029	1.0000767	0.1239232	0.4538209	0.7244551	0.7854792	0.7136120	0.3818174	0.9247579	0.6488860	0.0582674	0.2688364	0.9063025	0.8731864	1.0437830	0.2975431	0.4314172	0.9725737	0.9721353	0.7254972	0.6180370	0.8224448	0.5936309	0.0002635	0.2647669	0.0317707	0.0210589	0.0284920	0.9257890	0.4461524	0.2567534	0.7229907	0.5346847	0.7132111	0.0003162	0.9963846	0.4217597	0.9739369	0.1401779	0.8793519	0.0095466	0.0742150	0.2568598	0.7420904	1.0219536	0.3265567	0.4118531	0.9383347	0.0008470	0.1960588	0.8487765	0.9847107	0.7156688	0.2427836	0.3727133	0.8214628	0.7822716	0.2492908	0.7965178	0.4266121	0.4035245	0.5676124	0.0169950	0.6467069	0.5455199	0.9371358	0.3013539	0.7313350	0.7313367	0.0244855	0.1388938
100	0.5782287	0.9479754	0.1516011	0.8891738	0.7907041	0.4255271	0.1988836	0.1626749	0.4907680	0.7570360	1.0097317	0.8875484	0.2539290	0.3376829	0.7472850	1.0178892	0.4948598	0.8806162	0.5310271	0.1651114	0.1491729	0.6407003	0.9851360	0.7097834	0.0688778	0.4916584	0.4820714	0.4582114	1.0115820	0.6350943	0.9512119	0.1863874	0.4140895	0.6298681	0.7851065	0.6538918	0.4464180	0.8360825	0.6596162	0.0226057	0.2352818	0.9171129	0.9302012	1.0493973	0.3272926	0.3710132	1.0373734	1.0127508	0.7646891	0.5219401	0.8284160	0.6142514	0.0010732	0.3875855	0.0503789	0.0115104	0.0413648	0.9660074	0.3711374	0.1571415	0.7182836	0.5735920	0.7105811	0.0004653	0.9606275	0.3590097	0.9181385	0.1693290	0.9301827	0.0083183	0.0341161	0.3214129	0.8001907	1.0154528	0.3052914	0.3685457	0.8747184	0.0007719	0.1561224	0.9588600	0.9503062	0.7414055	0.2727617	0.3217056	0.9552837	0.7204237	0.1650385	0.8767663	0.2694937	0.3659379	0.6012481	0.0135836	0.6093703	0.6645130	0.9060400	0.2565773	0.7364734	0.7424354	0.0347508	0.0977418
150	0.6337913	1.0878178	0.2146350	0.7876642	0.7932640	0.4327838	0.3066432	0.1666309	0.5063577	0.7618116	0.9771133	0.8607118	0.2279614	0.3448371	0.7635419	1.0024505	0.5856224	0.9560078	0.5457320	0.1417888	0.1654725	0.6846204	0.9045611	0.7349541	0.0271662	0.4780208	0.4810582	0.4887685	1.0498694	0.6635754	0.8030870	0.1888631	0.4409032	0.6473152	0.7780453	0.6810844	0.3781186	0.8284018	0.6059143	0.0003635	0.2732853	0.8602234	0.9031393	1.0014242	0.2946338	0.3234328	1.0111452	0.9871028	0.7454588	0.5794433	0.9862865	0.6453952	0.0006183	0.4835674	0.1111888	0.0135605	0.0416300	0.9190448	0.3688700	0.2408599	0.6691388	0.5267604	0.6545975	0.0000039	0.8764318	0.3557552	0.9019422	0.1446848	0.9302596	0.0101980	0.0161011	0.2624337	0.8298240	1.0078258	0.2786458	0.2746761	0.9101811	0.0026247	0.1215100	0.9908770	0.8345782	0.7107544	0.2477475	0.2771689	0.9859618	0.6831312	0.1273791	0.8455728	0.2785490	0.3926429	0.6323591	0.0115108	0.5677711	0.7259671	0.9238317	0.2579888	0.7165156	0.7835992	0.0635232	0.0954284
200	0.6083204	1.1249326	0.2156710	0.7841193	0.7944603	0.4559624	0.2901081	0.1417599	0.4732750	0.8112618	0.9243217	0.9053004	0.2185533	0.3560032	0.8080240	1.0076846	0.6387781	0.9117038	0.5401993	0.1332073	0.1465626	0.6373786	0.9519756	0.7315954	0.0071885	0.4579250	0.4459628	0.4871644	1.0060965	0.5779848	0.8315839	0.2175804	0.4271122	0.5937468	0.7719290	0.7477575	0.3591311	0.7903816	0.6752761	0.0000000	0.2649005	0.8975773	0.8408790	1.0597610	0.3544361	0.3660673	0.9961501	0.9875274	0.7948381	0.6110389	0.9691747	0.6236953	0.0000000	0.5074023	0.1123065	0.0051025	0.0269401	0.9305581	0.3217350	0.2478848	0.6919879	0.5098218	0.6333393	0.0027486	0.8991558	0.4442862	0.8810489	0.1747614	1.0155707	0.0190080	0.0155843	0.3086922	0.8795034	1.0159233	0.3092267	0.2300103	0.8362575	0.0039075	0.1859879	1.0624930	0.7980383	0.6547891	0.2221505	0.2445632	0.9968224	0.6194090	0.1307226	0.8783315	0.3465761	0.4073848	0.6381525	0.0129987	0.5424733	0.6906327	0.9344050	0.2725931	0.7749757	0.7637613	0.0531683	0.0709332
250	0.5289414	0.9873716	0.1625527	0.8113782	0.7126868	0.4599695	0.3248821	0.1518658	0.4044621	0.7892611	0.9390996	0.9094226	0.1660204	0.2906327	0.7836295	0.9546911	0.5595715	0.8942961	0.5326596	0.1163435	0.1658925	0.6972617	0.9549393	0.5636919	0.0042915	0.5904411	0.4434656	0.4277700	1.0189473	0.5849704	0.7729585	0.1952866	0.3641609	0.4852532	0.7406351	0.7777095	0.4091868	0.8096569	0.6750194	0.0005057	0.2274620	0.9875351	0.8925389	1.0691997	0.3476705	0.3065238	1.0957351	0.9820696	0.7536173	0.6683590	0.9525558	0.6700769	0.0007819	0.5255066	0.0696108	0.0157730	0.0231041	1.0033501	0.3503989	0.2246879	0.6591214	0.5311872	0.5956825	0.0032416	0.9519508	0.5058145	0.8461512	0.1838400	0.9816850	0.0133984	0.0127424	0.3537147	0.8963097	1.0279955	0.2848202	0.1404758	0.9016066	0.0037153	0.2212741	1.0553282	0.7172886	0.6632089	0.2214148	0.2234761	0.8324820	0.6903317	0.2510156	0.8298940	0.3589121	0.3647962	0.6618576	0.0124320	0.5945788	0.6735602	0.9021997	0.2578241	0.7368097	0.7744498	0.0741499	0.0740719
300	0.5228123	0.8854630	0.1967840	0.7716920	0.7185273	0.4080165	0.3380689	0.1775343	0.4725810	0.7767998	0.8505319	0.8333039	0.1699818	0.3502956	0.7147183	1.0010770	0.6084533	0.8658868	0.5754626	0.1630455	0.1732659	0.7626941	0.9294522	0.3282713	0.0039758	0.5159794	0.4375662	0.3820601	0.9654608	0.5114466	0.7855078	0.2284605	0.3903531	0.4771570	0.7416768	0.6983978	0.3503747	0.6425757	0.6036727	0.0033269	0.2506629	0.9967476	0.9309725	1.0704822	0.3501507	0.3872804	0.8966597	1.0116363	0.8043647	0.5896825	0.9528383	0.6311179	0.0005968	0.5020743	0.0761039	0.0137379	0.0324569	1.0530069	0.2903408	0.2157647	0.6037325	0.5004644	0.6314542	0.0000000	0.9437788	0.4821238	0.8270741	0.2125563	1.0594563	0.0155810	0.0417530	0.2878021	0.9257784	0.9962476	0.2723659	0.1847946	0.7912437	0.0033894	0.1885536	1.0328343	0.7197211	0.7022022	0.2145052	0.2443518	0.9201307	0.6555071	0.1881362	0.8336502	0.3667383	0.3382394	0.6184855	0.0178882	0.4845476	0.7383660	0.9182928	0.2553284	0.7710752	0.8249407	0.0710573	0.0658761
350	0.5626762	0.9283353	0.1268587	0.7964251	0.7005912	0.4524575	0.4076155	0.1549663	0.5557025	0.7133691	0.7771748	0.7936687	0.1881179	0.3341798	0.7076377	1.0504793	0.6258712	0.7632731	0.5424627	0.1813079	0.1978090	0.6440450	0.9298010	0.3138244	0.0114992	0.5916857	0.4277980	0.4441562	1.0157295	0.4544717	0.7681949	0.2357131	0.3923016	0.5924142	0.7424457	0.7607641	0.3811998	0.7317600	0.6020069	0.0018140	0.2254427	0.8289853	0.8935841	1.0285106	0.3032306	0.4201971	1.0073445	1.0563417	0.7825836	0.5875707	0.9905184	0.5607138	0.0023535	0.4732783	0.0462696	0.0276561	0.0447936	1.0201758	0.3540384	0.2069883	0.6247125	0.5620051	0.7235203	0.0019360	0.9328955	0.5299812	0.8307864	0.2563817	0.9523047	0.0162973	0.0411566	0.2347139	0.8495536	0.9901022	0.3355964	0.2316834	0.8787421	0.0020071	0.2417878	1.0532798	0.7470855	0.7173067	0.2384209	0.2340939	0.8987377	0.6677833	0.1797862	0.8593612	0.4848335	0.4082324	0.6305027	0.0242812	0.5513294	0.7308440	0.9794422	0.2938009	0.7977999	0.8479364	0.0655565	0.0582860
400	0.5493473	0.9349662	0.1756607	0.8597645	0.7924730	0.4288737	0.3412387	0.1285356	0.5021301	0.6316938	0.9244095	0.8821773	0.2517746	0.3294395	0.6988437	1.0921223	0.6204444	0.8760670	0.5702482	0.1965144	0.2145177	0.6150305	0.8342175	0.2929074	0.0088720	0.4726100	0.6061220	0.4571088	1.0247914	0.4863223	0.7762614	0.1681360	0.3845445	0.6107767	0.7914874	0.8434682	0.3666169	0.6620013	0.7343900	0.0001880	0.2714521	0.8886667	0.8657921	1.0048622	0.2988980	0.3169073	1.0506177	1.0204820	0.7952260	0.5822960	1.0059874	0.5682787	0.0008466	0.3846961	0.0802224	0.0386116	0.0347303	1.0556673	0.2930947	0.1685603	0.6851635	0.6363282	0.6892250	0.0001896	0.8601763	0.6202550	0.8472543	0.2681955	1.0464435	0.0108256	0.0201518	0.2543432	0.8632387	1.0705065	0.3399762	0.2462693	0.9293591	0.0072399	0.2668125	1.0773805	0.8117815	0.8085488	0.2795806	0.1775583	0.9371669	0.6305966	0.1313692	0.7814724	0.5773679	0.3809840	0.5665512	0.0290642	0.5209411	0.6656050	0.9307771	0.2524065	0.8096676	0.8115337	0.0599959	0.0868714
450	0.5398954	1.0215226	0.1974194	0.9677705	0.6822457	0.4699011	0.3159839	0.1279822	0.4831382	0.6882860	0.9197509	0.8687484	0.2124249	0.3737993	0.7043431	1.0249905	0.6491644	0.8245888	0.6085785	0.1870205	0.1636565	0.6858351	0.8574207	0.2477183	0.0062321	0.5382597	0.5009835	0.4776419	0.8754628	0.4354977	0.8377082	0.1461632	0.4139095	0.5842401	0.7122429	0.7869613	0.3461531	0.7132427	0.7804195	0.0015152	0.2440793	0.9440362	0.9297074	1.0849617	0.2741918	0.3479699	1.0406307	1.0460778	0.8367527	0.5741110	0.9903095	0.5809943	0.0009704	0.5725880	0.0597431	0.0256167	0.0451408	0.9931320	0.3641282	0.2147355	0.7263140	0.6248743	0.7274488	0.0000000	0.9275635	0.5426306	0.8869159	0.2394604	1.0178628	0.0136718	0.0365081	0.1993532	0.8085267	1.0246539	0.3468101	0.2008337	0.8043106	0.0048403	0.2391841	1.0152596	0.7411181	0.7289702	0.2853431	0.1835948	0.9840048	0.6408234	0.1510842	0.8973092	0.5682427	0.3890689	0.6399043	0.0377877	0.4728643	0.7954858	0.9634463	0.2463703	0.7125804	0.8225381	0.0956058	0.1035812
500	0.5463378	0.9595824	0.1755977	0.9380775	0.8085740	0.5012708	0.2826540	0.1132269	0.4657233	0.6358494	0.8555281	0.8469366	0.2000434	0.3553950	0.6985058	1.0758916	0.6295471	0.8780666	0.5880709	0.1377919	0.1894147	0.7401972	0.8364933	0.2028481	0.0008136	0.5111963	0.4148815	0.4941070	0.9908232	0.4716357	0.7666373	0.2112312	0.4430375	0.6528900	0.7220097	0.8211019	0.3143963	0.6433492	0.7805883	0.0001619	0.2660712	0.9311793	0.8463339	1.0123525	0.2345467	0.3853888	1.0028282	1.0851862	0.8367689	0.5667074	1.0129414	0.5555060	0.0002077	0.6738084	0.0441234	0.0159231	0.0352867	1.0196052	0.3526814	0.1476321	0.7340954	0.5503798	0.6371425	0.0003564	0.9217562	0.6018361	0.8661758	0.2337570	0.9518607	0.0151221	0.0308986	0.2022211	0.7832570	0.9443605	0.2697970	0.1688848	0.8802521	0.0036996	0.2638743	0.9528415	0.7318559	0.7967273	0.2418957	0.2038068	1.0016160	0.6598578	0.1505244	0.8844104	0.5334152	0.4171130	0.7489586	0.0309591	0.4632996	0.7807472	0.9710040	0.2113498	0.6715205	0.7884851	0.1064819	0.1056176
550	0.6825906	0.9734279	0.1875766	0.9307953	0.8522937	0.4361998	0.2889603	0.4826974	0.5298075	0.6831383	0.9210911	0.9523412	0.7705284	0.3641049	0.8004530	1.0757972	0.6214477	0.6356026	0.5347321	0.0733494	0.1791815	0.6462847	0.7786433	0.5057144	0.5465364	0.5700327	0.3716473	0.4878654	0.9963331	0.4443476	0.7681016	0.1870306	0.3385735	0.6893814	0.7040023	0.8883345	0.3382417	0.3935193	0.6201054	0.2036811	0.2602936	0.9453326	0.8500362	1.0296269	0.2571473	0.5765322	1.1320697	1.0350682	0.8205157	0.6305749	0.8893407	0.6201056	0.0020520	0.5882433	0.0219703	0.0259843	0.0294090	0.8922443	0.3791751	0.1679756	0.6285348	0.6230204	0.6979809	0.0000187	0.9291614	0.6211155	0.8833334	0.1931318	1.0217090	0.0540626	0.1774199	0.2826969	0.6572149	0.9931819	0.3550255	0.2425453	0.7932699	0.0014666	0.2667347	0.9887381	0.7444369	0.7506185	0.2336399	0.1369846	0.7856613	0.9410043	0.3660228	0.8501294	0.3174843	0.4067098	0.7444730	0.0180698	0.5038381	0.6413256	0.9283879	0.2750653	0.8136859	0.7643276	0.0785634	0.0934564
600	0.6157113	0.9736769	0.2011542	0.8824998	0.7842988	0.3870145	0.3134687	0.6563778	0.4951816	0.7331360	0.9100538	0.9168282	0.8932541	0.3150270	0.7965069	1.0162328	0.5869243	0.6284931	0.5418024	0.0735070	0.1763614	0.5884194	0.9498014	0.6646058	0.5663633	0.5495334	0.4177597	0.4809540	1.0043776	0.4578582	0.9301646	0.1594418	0.4317780	0.6062996	0.7420648	1.0161614	0.3275289	0.4757231	0.5883314	0.3074298	0.2292998	0.9142886	0.8696349	1.0047376	0.2711550	0.6138818	0.9575838	1.0374635	0.8536932	0.5507831	0.9047538	0.6382025	0.0030669	0.3840597	0.0161324	0.0358176	0.0370712	1.0371665	0.3658406	0.1698677	0.6875292	0.6099017	0.6748131	0.0000427	0.8944780	0.6359886	0.8913885	0.2204549	0.9163739	0.0643146	0.2705153	0.2850181	0.6210151	0.9903584	0.4853729	0.3651813	0.8049175	0.0000000	0.3169633	0.9763958	0.8649760	0.7360651	0.2698088	0.2004787	0.7500074	0.9637323	0.4840613	0.8085814	0.3307292	0.3509757	0.6167118	0.0255628	0.6824194	0.4790283	0.9484823	0.3362224	0.7889251	0.7733110	0.0563921	0.1173130
650	0.5752991	0.9512741	0.2072833	0.8191007	0.7674637	0.4162184	0.3392103	0.6899675	0.4804366	0.7683777	0.9381477	0.8614322	1.0672619	0.2795121	0.7428597	1.0074801	0.5331707	0.5518967	0.4974250	0.0547526	0.1719156	0.5623302	0.9362500	0.7543272	0.5407029	0.4743603	0.4750580	0.3855374	0.9421218	0.4953251	0.9390284	0.1894842	0.4491438	0.6219262	0.7628830	0.8608191	0.2691315	0.5793834	0.4298122	0.3313415	0.2178745	0.8940642	0.8868135	0.9829281	0.3067199	0.5927853	1.0983839	0.9178164	0.7585907	0.5793680	0.8201962	0.5406375	0.0000317	0.4907081	0.0234632	0.0343940	0.0263448	1.0368705	0.3783237	0.2151652	0.5821223	0.5996081	0.7232402	0.0002922	1.0040290	0.6280051	0.9064710	0.2324753	1.0012712	0.0347524	0.2665127	0.3492269	0.6431591	1.0066360	0.4264285	0.4135779	0.7707731	0.0008739	0.2349230	1.0001515	0.8618327	0.8004902	0.3613041	0.2271120	0.7025978	1.0283405	0.5559345	0.8480044	0.3725080	0.3964757	0.5626633	0.0267573	0.7777877	0.5037030	0.9618163	0.2693162	0.8624782	0.7418196	0.0622546	0.1344598
700	0.4750610	0.9325560	0.2121817	0.8039630	0.6100172	0.4284771	0.2766146	0.6975378	0.4541733	0.8126593	0.9233440	0.9905054	0.9873172	0.3215249	0.7911953	1.0358293	0.4615312	0.5565852	0.6027965	0.0434443	0.1503093	0.5266830	0.9640709	0.8064716	0.5360927	0.5020447	0.5359064	0.4124500	0.9394492	0.5427539	0.9653920	0.1601031	0.4428118	0.6014518	0.8625047	0.8279482	0.2474988	0.7096788	0.4175718	0.3093519	0.2654474	0.9100641	0.8512531	0.9341430	0.3091822	0.6398107	1.0021083	0.9479140	0.7833461	0.4869778	0.8750920	0.5752471	0.0010770	0.4466799	0.0167815	0.0257977	0.0232764	0.9714118	0.4434161	0.2278886	0.6722680	0.5861609	0.7777094	0.0006000	0.9200934	0.5216268	0.9896862	0.2710978	1.0434641	0.0254897	0.2568028	0.3294048	0.6492975	1.0193488	0.3866208	0.3765876	0.7384590	0.0011193	0.1467285	1.0449936	0.8788046	0.7795085	0.4138062	0.2550755	0.6855960	1.0303645	0.5245560	0.8242111	0.4397685	0.3524550	0.5982051	0.0239402	0.7250565	0.5155947	0.9908116	0.2584225	0.8181767	0.7979816	0.0761755	0.1902612
