Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.4952211	0.1701550	0.9369585	0.3602927	0.4963197	0.1982739	0.3099172	0.2324731	0.6980915	0.4895305	1.0000000	0.1978065	0.8886309	0.0466830	0.0669905	0.8631516	0.0976005	0.0710190	0.1061929	0.0211093	0.1357212	0.9999809	0.4570955	0.8758397	0.0963383	0.0875614	0.1906019	0.0243038	0.3830721	0.3560883	0.0823997	0.0340879	0.8338315	0.0559422	0.2666473	0.6461844	0.8423681	0.0676186	0.1116913	0.4210578	0.7746973	0.5313311	0.3916019	0.9536849	0.0177174	0.1153628	0.9320533	0.5465236	0.5181495	0.4173078	0.9973594	0.4560176	0.8861897	0.5374399	0.0340528	0.1436474	0.0179475	0.0581792	0.7561119	0.2990356	0.0619344	0.4254939	0.0513748	0.0262034	0.4684642	0.1981200	0.9774117	0.1192072	0.8367297	0.3231220	0.0008077	0.0055423	0.6578781	0.3996221	0.2006568	0.5866903	0.4802302	0.5717610	0.6614610	0.0022683	0.5241325	0.6765465	0.7431618	0.7611684	0.8991971	0.2753656	0.5921890	0.4316054	0.8338555	0.8326373	0.7605380	0.4863448	0.9750641	0.0136819	0.6376665	0.7969092	0.9968103	0.4852869	0.9182841	0.2818546
650	0.6017748	0.1084488	0.8585858	0.3603204	0.5112388	0.1982021	0.2297048	0.2488423	0.7849865	0.5152258	1.0000000	0.1827754	0.8954530	0.0499516	0.0719955	0.9212484	0.0992012	0.0508794	0.1185131	0.0211580	0.1357474	0.9999808	0.4570972	0.8777082	0.0965698	0.0887158	0.1991278	0.0221555	0.2265630	0.2272087	0.0695737	0.0243433	0.8497697	0.0559359	0.3772522	0.7896602	0.8993531	0.0682605	0.1133882	0.3759531	0.7711860	0.5280091	0.3881098	0.9594597	0.0177371	0.1159996	0.9345694	0.5400051	0.5169745	0.4174509	0.9974869	0.4216860	0.8905393	0.5369842	0.0091094	0.1289768	0.0049276	0.0794031	0.7553722	0.2822366	0.0569045	0.4105006	0.0403774	0.0214297	0.4682143	0.2459714	0.9807236	0.1373171	0.7369734	0.2621502	0.0008311	0.0106863	0.6271808	0.3669665	0.2474813	0.5647510	0.4632162	0.5717192	0.6689328	0.0033514	0.5181698	0.7111785	0.7434535	0.8003032	0.9364405	0.1297842	0.6897597	0.4731390	0.8403179	0.8082724	0.7636512	0.2810691	0.9113279	0.0107972	0.6386046	0.7847610	0.9914317	0.5017496	0.9118365	0.2442868
700	0.6472619	0.1309420	0.7805773	0.3603766	0.5181061	0.1981447	0.1735704	0.2919781	0.8470605	0.5299368	1.0000000	0.1776119	0.9013523	0.0529664	0.0777768	0.9750070	0.0997920	0.0460665	0.1271449	0.0212674	0.1358495	0.9999806	0.4564456	0.8798836	0.0970800	0.0900731	0.2023263	0.0192040	0.1170917	0.1495677	0.0655508	0.0178958	0.8649346	0.0561385	0.4673948	0.8690847	0.9275120	0.0692021	0.1151625	0.3581674	0.7700202	0.5509218	0.3868139	0.9647084	0.0176872	0.1167564	0.9372818	0.5400282	0.5245424	0.4176659	0.9974815	0.4187660	0.8935865	0.5361950	0.0028871	0.1522329	0.0015626	0.1163744	0.7545563	0.2709801	0.0482589	0.3985763	0.0313552	0.0205364	0.4677165	0.2822570	0.9831253	0.1525255	0.6847590	0.2333570	0.0008622	0.0256912	0.5569427	0.3441223	0.2997522	0.5409888	0.4445685	0.5719670	0.6745716	0.0039643	0.5171862	0.7315420	0.7435609	0.8253301	0.9489132	0.0489282	0.7644579	0.5084957	0.8414875	0.7778281	0.7495818	0.1449265	0.8534752	0.0099094	0.6409541	0.7772902	0.9839720	0.5028614	0.9060371	0.2163507
750	0.6582734	0.2005928	0.7487819	0.3604920	0.5211369	0.1981082	0.1521047	0.3445218	0.8758321	0.5377316	1.0000000	0.1850488	0.9042595	0.0556403	0.0823096	0.9940398	0.1000097	0.0447618	0.1321398	0.0214145	0.1360612	0.9999800	0.4554879	0.8815449	0.0977479	0.0911081	0.2035041	0.0177311	0.0787870	0.1114406	0.0641422	0.0143150	0.8770941	0.0567318	0.5217129	0.9081754	0.9413314	0.0703221	0.1164197	0.3511629	0.7721851	0.5815335	0.3865924	0.9677831	0.0176017	0.1175330	0.9392245	0.5487266	0.5374889	0.4179314	0.9974126	0.4306763	0.8955074	0.5351003	0.0013429	0.1868836	0.0007031	0.1428108	0.7532046	0.2649236	0.0408776	0.3913909	0.0273778	0.0196376	0.4665362	0.3052529	0.9844010	0.1616264	0.6859386	0.2161004	0.0009051	0.0486031	0.4983124	0.3308204	0.3273467	0.5240890	0.4285236	0.5724265	0.6776307	0.0040626	0.5170672	0.7441776	0.7435283	0.8377289	0.9528056	0.0315332	0.8183679	0.5329966	0.8413064	0.7553754	0.7285170	0.0882701	0.8544158	0.0099924	0.6435607	0.7719578	0.9771275	0.5010710	0.9013424	0.2021561
800	0.6519198	0.3084117	0.7482748	0.3606584	0.5214911	0.1980874	0.1581993	0.3762858	0.8734373	0.5411840	1.0000000	0.2007198	0.9027178	0.0577771	0.0850162	0.9986857	0.1001245	0.0443511	0.1347172	0.0215558	0.1363524	0.9999793	0.4545966	0.8825247	0.0983674	0.0917190	0.2039220	0.0171550	0.0680743	0.0923932	0.0635926	0.0126299	0.8855472	0.0576793	0.5504324	0.9268568	0.9480522	0.0713362	0.1167036	0.3483731	0.7762212	0.6032781	0.3869558	0.9677244	0.0175208	0.1181402	0.9403052	0.5619706	0.5493528	0.4181850	0.9973313	0.4412207	0.8965545	0.5338585	0.0009354	0.2082035	0.0004902	0.1405114	0.7517404	0.2620368	0.0370289	0.3888674	0.0266154	0.0183330	0.4647631	0.3203712	0.9848242	0.1663715	0.7159766	0.2049689	0.0009510	0.0715258	0.4701851	0.3240490	0.3348169	0.5143438	0.4175506	0.5728409	0.6790937	0.0040063	0.5170777	0.7517503	0.7434325	0.8438315	0.9538216	0.0532372	0.8552628	0.5482050	0.8410919	0.7432869	0.7097392	0.0668434	0.8987842	0.0102922	0.6454230	0.7698921	0.9723524	0.5014280	0.8976699	0.1965616
850	0.6261229	0.4120715	0.8032673	0.3608387	0.5197563	0.1980765	0.1787434	0.3915266	0.8482886	0.5418075	1.0000000	0.2172955	0.8971668	0.0592540	0.0858383	0.9997112	0.1002188	0.0442066	0.1359475	0.0216643	0.1366531	0.9999786	0.4539588	0.8829313	0.0988218	0.0920271	0.2040611	0.0169375	0.0652439	0.0823475	0.0633752	0.0120126	0.8908836	0.0587600	0.5648073	0.9358022	0.9512416	0.0719291	0.1160827	0.3472068	0.7801171	0.6150849	0.3875672	0.9647554	0.0174632	0.1183733	0.9408127	0.5741004	0.5574021	0.4183846	0.9972625	0.4440186	0.8968944	0.5327456	0.0007718	0.2243726	0.0004418	0.1265428	0.7504503	0.2607567	0.0356443	0.3901423	0.0273696	0.0171287	0.4628993	0.3334769	0.9847274	0.1682210	0.7637644	0.1992642	0.0009937	0.0892335	0.4595790	0.3210732	0.3323633	0.5100423	0.4112864	0.5730633	0.6797644	0.0039518	0.5170808	0.7560124	0.7433275	0.8479144	0.9539405	0.1156129	0.8787889	0.5570674	0.8409586	0.7395645	0.6978355	0.0588865	0.9484781	0.0104071	0.6465197	0.7713609	0.9695343	0.5049830	0.8949169	0.1958026
900	0.5850581	0.4664173	0.8824465	0.3609975	0.5166857	0.1980717	0.2006195	0.4019929	0.8167271	0.5407294	1.0000000	0.2301555	0.8897102	0.0600294	0.0847106	0.9999329	0.1003061	0.0441519	0.1365012	0.0217358	0.1369050	0.9999780	0.4536037	0.8829495	0.0991043	0.0921672	0.2041037	0.0168557	0.0645064	0.0769396	0.0633113	0.0118960	0.8940382	0.0597474	0.5718970	0.9401265	0.9526491	0.0719657	0.1149902	0.3466670	0.7829338	0.6207168	0.3881910	0.9600945	0.0174279	0.1181702	0.9410315	0.5826164	0.5620133	0.4185219	0.9972115	0.4342324	0.8966853	0.5320552	0.0006652	0.2419093	0.0004331	0.1158117	0.7494176	0.2602148	0.0351733	0.3937997	0.0290927	0.0162792	0.4613598	0.3449049	0.9843966	0.1680430	0.8084328	0.1986219	0.0010346	0.1008929	0.4558912	0.3200281	0.3266909	0.5098346	0.4080744	0.5730168	0.6800659	0.0039231	0.5170543	0.7581912	0.7432347	0.8516877	0.9538352	0.1897462	0.8929402	0.5620298	0.8408679	0.7430818	0.6945310	0.0559336	0.9714095	0.0100788	0.6471255	0.7762686	0.9680214	0.5105599	0.8928302	0.1989345
950	0.5479021	0.4871128	0.9314831	0.3611178	0.5132225	0.1980707	0.2177923	0.4126063	0.7918221	0.5389111	1.0000000	0.2384099	0.8825746	0.0601483	0.0829218	0.9999813	0.1003815	0.0441304	0.1367388	0.0217782	0.1370855	0.9999775	0.4534782	0.8827567	0.0992601	0.0922263	0.2041166	0.0168251	0.0643142	0.0740568	0.0633248	0.0119311	0.8958169	0.0605184	0.5753958	0.9422231	0.9531488	0.0715480	0.1138411	0.3463831	0.7846564	0.6232353	0.3887002	0.9552164	0.0174072	0.1176418	0.9411349	0.5877056	0.5643921	0.4186082	0.9971779	0.4156891	0.8961288	0.5319474	0.0005964	0.2583614	0.0004321	0.1099191	0.7486241	0.2599927	0.0346863	0.3982614	0.0316916	0.0157660	0.4603097	0.3535671	0.9840388	0.1665330	0.8351291	0.2018382	0.0010752	0.1078427	0.4546416	0.3198368	0.3211781	0.5127089	0.4064314	0.5727334	0.6801992	0.0039120	0.5170045	0.7591328	0.7431604	0.8552081	0.9537191	0.2398693	0.9011509	0.5647216	0.8407978	0.7522783	0.6965888	0.0548247	0.9793107	0.0095031	0.6474320	0.7832109	0.9672459	0.5164102	0.8912574	0.2053924
1000	0.5241108	0.4950181	0.9540349	0.3611992	0.5101518	0.1980717	0.2298803	0.4232522	0.7758255	0.5370492	1.0000000	0.2430793	0.8770353	0.0598647	0.0816269	0.9999922	0.1004398	0.0441218	0.1368370	0.0218018	0.1372005	0.9999773	0.4535031	0.8824889	0.0993386	0.0922500	0.2041225	0.0168135	0.0642637	0.0725556	0.0633727	0.0119352	0.8967849	0.0610549	0.5771098	0.9432237	0.9531991	0.0708934	0.1128610	0.3462181	0.7856029	0.6243314	0.3890595	0.9511398	0.0173941	0.1169715	0.9412071	0.5904415	0.5655359	0.4186592	0.9971595	0.3980317	0.8954422	0.5323787	0.0005597	0.2712192	0.0004310	0.1069626	0.7480299	0.2599043	0.0340481	0.4023379	0.0347400	0.0154847	0.4597338	0.3595776	0.9837654	0.1643899	0.8472693	0.2072142	0.0011115	0.1117321	0.4542341	0.3199577	0.3169973	0.5173529	0.4054892	0.5723671	0.6802571	0.0039095	0.5169455	0.7594060	0.7431058	0.8579469	0.9536440	0.2656121	0.9058076	0.5661282	0.8407421	0.7635861	0.6996405	0.0543994	0.9822016	0.0090081	0.6475356	0.7897569	0.9668527	0.5213195	0.8901466	0.2132122

0	0.5007883	0.4994787	0.9703102	0.3613178	0.5043579	0.1980820	0.2503911	0.4530656	0.7537756	0.5322157	1.0000000	0.2476343	0.8687460	0.0587336	0.0803445	0.9999958	0.1005458	0.0441160	0.1369192	0.0218283	0.1373395	0.9999770	0.4541249	0.8816107	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635591	0.0113394	0.8978646	0.0618717	0.5785961	0.9437504	0.9522460	0.0681245	0.1107919	0.3459695	0.7865325	0.6251987	0.3895744	0.9440577	0.0173575	0.1144997	0.9416883	0.5929837	0.5664745	0.4187239	0.9971518	0.3722258	0.8934222	0.5374793	0.0005530	0.2951490	0.0004136	0.1040514	0.7468478	0.2598478	0.0324435	0.4106327	0.0426337	0.0152049	0.4597801	0.3697740	0.9834868	0.1569863	0.8543074	0.2325548	0.0011750	0.1159391	0.4541480	0.3205708	0.3100895	0.5337786	0.4035378	0.5715628	0.6803075	0.0039166	0.5167670	0.7587404	0.7429819	0.8607376	0.9536251	0.2867218	0.9113344	0.5669883	0.8405892	0.7903657	0.7046106	0.0541118	0.9841381	0.0083734	0.6471251	0.8013367	0.9664122	0.5301129	0.8885765	0.2310495
50	0.5711537	0.2210827	0.9643074	0.5128482	0.1583100	0.0396529	0.2394069	0.4146020	0.9146000	0.5239147	1.0000000	0.2932096	0.8675644	0.0563245	0.0721496	0.9998468	0.1110149	0.1722542	0.1284084	0.5780355	0.1342609	0.9999845	0.4530457	0.9030178	0.0725049	0.0955914	0.0974851	0.3622998	0.3640442	0.1665853	0.0634583	0.0113172	0.8272363	0.5006236	0.5441430	0.9436659	0.9447419	0.4023219	0.1007193	0.3454704	0.9249572	0.8960227	0.1058148	0.9428461	0.0168774	0.0644811	0.5073966	0.6675148	0.8003842	0.4195928	0.9938955	0.4281412	0.6156634	0.5470203	0.0002749	0.2737418	0.0002457	0.3809200	0.8280823	0.2773189	0.0137339	0.4212348	0.0364979	0.0130816	0.4832861	0.3616092	0.9525404	0.3115314	0.8405062	0.2413869	0.0357123	0.0494290	0.4666543	0.3504105	0.4424161	0.4572420	0.3650179	0.5643194	0.6755968	0.0036776	0.5133813	0.7508231	0.7448355	0.6886419	0.8845935	0.2136674	0.8951078	0.5830588	0.7350036	0.7883942	0.7066931	0.0543888	0.9791900	0.3982117	0.4961256	0.6302400	0.8251430	0.5442946	0.8886302	0.2282568
100	0.7529970	0.1020268	0.8892856	0.7019225	0.0497848	0.0079632	0.2007038	0.3048746	0.9495589	0.5005137	1.0000000	0.4066566	0.8537556	0.0486665	0.0575123	0.9955468	0.1816473	0.6686931	0.1263648	0.7677852	0.1281680	0.9999930	0.4430044	0.9488686	0.0826710	0.2611708	0.0718920	0.4920458	0.4404199	0.2902212	0.0909950	0.0116633	0.7975557	0.6076038	0.5215070	0.9419143	0.8970545	0.5254749	0.0799304	0.3443006	0.9594049	0.9606431	0.0422530	0.9281253	0.0152688	0.0539234	0.3637194	0.7638667	0.8799169	0.4421782	0.9723873	0.4277621	0.5215145	0.5628776	0.0000912	0.1861100	0.0001645	0.4751818	0.8185511	0.3103232	0.0082097	0.4636747	0.0433753	0.0092588	0.4908275	0.3448272	0.9094655	0.4519150	0.7740389	0.2922132	0.0442477	0.0259944	0.5312677	0.4167657	0.4236228	0.2848170	0.4853708	0.5135714	0.6546451	0.0031882	0.4877328	0.7160023	0.7717533	0.5048230	0.8972540	0.1118773	0.8316114	0.6465199	0.5863476	0.7693928	0.7212009	0.0575375	0.9424426	0.5406873	0.2212391	0.5393558	0.7295454	0.6050673	0.8860068	0.2458147
150	0.8519944	0.1110091	0.7375088	0.7655665	0.0157509	0.0016281	0.1607426	0.2218225	0.9678369	0.4771062	1.0000000	0.4993620	0.8244735	0.0420978	0.0538160	0.9654219	0.2102664	0.8832899	0.1908483	0.8454838	0.1373487	0.9999467	0.4261160	0.9779921	0.2126053	0.3723582	0.0976105	0.5415663	0.4698874	0.4836800	0.1470633	0.0143395	0.7907835	0.6503350	0.3973688	0.9309915	0.7508866	0.5695232	0.0653993	0.3433432	0.9687391	0.9758131	0.0319906	0.8925139	0.0133141	0.0510325	0.3003382	0.8083172	0.9243991	0.4968152	0.9514184	0.4356604	0.4803467	0.5703463	0.0000426	0.1175788	0.0001317	0.5326297	0.7559396	0.3254343	0.0070349	0.5080992	0.0504672	0.0070717	0.4961776	0.3188037	0.9325010	0.4951488	0.7118144	0.3572421	0.0494335	0.0170021	0.6030509	0.4518608	0.3484564	0.1745753	0.5880259	0.3887232	0.6346708	0.0042023	0.4709517	0.6604101	0.8445466	0.3632233	0.9518417	0.0399203	0.7447481	0.7110110	0.5110538	0.7334166	0.7442880	0.1284748	0.9130882	0.5924151	0.1114747	0.4359645	0.5881077	0.6755800	0.8467473	0.3588450
200	0.8888741	0.1880553	0.6462448	0.7872753	0.0050612	0.0003662	0.1418581	0.1761246	0.9756316	0.4599272	1.0000000	0.5551786	0.7930051	0.0403402	0.0631224	0.8788315	0.1956456	0.9490591	0.2772634	0.8824916	0.1873923	0.9964243	0.4117776	0.9911500	0.3427838	0.3171019	0.1373542	0.5617550	0.5678232	0.5880966	0.1925609	0.0205300	0.8099221	0.6867456	0.2586257	0.8866886	0.5827545	0.5849284	0.0577174	0.3427486	0.9713773	0.9780098	0.0184660	0.8490424	0.0118317	0.0483407	0.2721289	0.8260171	0.9176155	0.5465658	0.9703579	0.4827183	0.4615905	0.5711018	0.0000326	0.0852135	0.0001158	0.5840710	0.6525856	0.3309683	0.0079753	0.5433404	0.1158799	0.0061692	0.5003058	0.2648664	0.9479197	0.5494064	0.6699810	0.4456538	0.0634949	0.0113331	0.6573485	0.4522218	0.2681919	0.1195767	0.6370147	0.2472244	0.6276850	0.0050962	0.4629431	0.6029516	0.9077310	0.2585957	0.9755373	0.0208592	0.6743456	0.7432469	0.4881741	0.6992275	0.7674395	0.3687172	0.9236816	0.6209764	0.0730225	0.3440817	0.4725928	0.7288558	0.7539659	0.4692796
250	0.9009667	0.2642191	0.6968789	0.7966057	0.0016846	0.0001192	0.1471142	0.1411208	0.9753195	0.4489074	1.0000000	0.5782919	0.7687895	0.0431621	0.0776931	0.7072141	0.1831257	0.9690014	0.3433421	0.8931284	0.2437378	0.9794442	0.4028618	0.9965677	0.3409078	0.2249183	0.1694415	0.5751613	0.7219159	0.6338815	0.2166401	0.0299267	0.8335157	0.7148898	0.1803460	0.7681218	0.4662907	0.5902523	0.0540256	0.3424133	0.9719005	0.9740507	0.0121343	0.8126008	0.0109450	0.0457332	0.2668189	0.8227198	0.8617490	0.5799175	0.9802949	0.5107577	0.4604781	0.5692453	0.0000244	0.0758457	0.0000969	0.6138629	0.5555233	0.3360067	0.0126780	0.5555277	0.2279912	0.0058348	0.5026433	0.1932071	0.9379226	0.6231998	0.6600341	0.5475416	0.0883434	0.0071103	0.7207961	0.4253867	0.2322474	0.0920202	0.6504023	0.1452943	0.6303503	0.0061528	0.4539433	0.5563472	0.9303133	0.1885719	0.9847336	0.0327716	0.6344371	0.7525345	0.4856457	0.6681803	0.7847638	0.5771213	0.9447041	0.6395990	0.0596409	0.2932962	0.4046961	0.7609497	0.6543442	0.5411646
300	0.9038687	0.2252754	0.8010631	0.8020548	0.0006079	0.0000743	0.1582506	0.1126021	0.9717243	0.4423547	1.0000000	0.5846079	0.7538426	0.0485520	0.0817904	0.4946133	0.1772239	0.9758938	0.3899599	0.8884878	0.2597170	0.9789747	0.3981298	0.9986856	0.2569145	0.1674092	0.1924724	0.5987567	0.8240253	0.6531225	0.2282211	0.0431986	0.8500666	0.7301648	0.1393334	0.5745630	0.4087404	0.5920684	0.0523625	0.3422213	0.9712524	0.9625602	0.0148713	0.7891568	0.0104729	0.0436713	0.2726812	0.7966465	0.7491330	0.6000642	0.9834288	0.4775667	0.4650030	0.5675556	0.0000204	0.0762519	0.0000710	0.6381497	0.4971088	0.3442047	0.0237650	0.5484728	0.3028119	0.0056324	0.5032732	0.1261429	0.9104658	0.6892218	0.6685845	0.6323170	0.1078240	0.0045772	0.7886620	0.3927685	0.2196400	0.0792082	0.6491727	0.0914494	0.6368114	0.0084665	0.4341769	0.5215084	0.9137510	0.1598282	0.9882913	0.0534204	0.6143692	0.7586837	0.4914371	0.6490732	0.7972530	0.6740057	0.9511476	0.6435416	0.0548240	0.2724253	0.3677352	0.7748592	0.5760760	0.5812457
350	0.9087906	0.1619900	0.8196127	0.8051409	0.0002607	0.0000687	0.1585975	0.0949401	0.9711697	0.4388151	1.0000000	0.5823183	0.7459984	0.0536367	0.0828210	0.3432127	0.1748392	0.9797226	0.4310641	0.8799036	0.2359188	0.9912565	0.3958442	0.9994716	0.1760553	0.1393509	0.2142204	0.6369790	0.8736849	0.6612903	0.2380489	0.0605534	0.8600433	0.7346246	0.1094366	0.3918793	0.3907175	0.5926753	0.0517466	0.3420696	0.9691300	0.9464972	0.0267033	0.7769407	0.0102372	0.0422190	0.2802072	0.7347838	0.6197637	0.6109694	0.9825424	0.4154277	0.4696321	0.5666901	0.0000287	0.0742266	0.0000528	0.6773554	0.4715445	0.3551800	0.0355514	0.5343792	0.3520963	0.0053742	0.5027765	0.0794638	0.8778354	0.7363539	0.6579269	0.6879296	0.1154036	0.0031999	0.8375416	0.3642550	0.2178136	0.0746898	0.6498107	0.0704274	0.6435815	0.0138676	0.3943592	0.4950095	0.9012249	0.1787564	0.9896817	0.0490192	0.6022818	0.7670007	0.5000685	0.6470885	0.8058655	0.6840904	0.9437760	0.6393431	0.0525848	0.2667406	0.3430679	0.7747852	0.4981974	0.6015931
400	0.9143394	0.1463006	0.7729353	0.8065422	0.0001472	0.0000697	0.1503214	0.0855865	0.9737530	0.4372801	0.9999999	0.5745106	0.7428308	0.0580988	0.0889459	0.2627935	0.1738198	0.9830775	0.4746194	0.8734915	0.1989490	0.9974545	0.3948145	0.9996753	0.1263282	0.1269892	0.2408451	0.6770751	0.8957469	0.6649999	0.2505346	0.0802347	0.8661404	0.7337209	0.0799244	0.2767805	0.3902359	0.5928738	0.0517658	0.3418352	0.9648570	0.9354295	0.0589210	0.7724729	0.0101244	0.0412969	0.2848807	0.6488838	0.5444635	0.6155287	0.9736207	0.3735448	0.4734349	0.5663417	0.0000714	0.0647754	0.0000437	0.7212233	0.4655682	0.3680381	0.0395219	0.5202174	0.3909361	0.0051538	0.5019611	0.0561876	0.8457185	0.7700765	0.6355954	0.7179441	0.1164117	0.0024103	0.8655551	0.3368867	0.2243710	0.0733161	0.6584449	0.0732481	0.6498297	0.0242392	0.3440133	0.4761245	0.9052838	0.2364244	0.9902343	0.0327534	0.5913075	0.7752665	0.5040981	0.6519852	0.8108162	0.6368324	0.9362292	0.6376612	0.0509032	0.2674501	0.3205260	0.7651830	0.3894112	0.6116852
450	0.9169429	0.1660045	0.7371591	0.8071617	0.0001099	0.0000711	0.1435857	0.0807336	0.9760651	0.4371779	0.9999998	0.5660489	0.7425057	0.0634313	0.1004979	0.2243549	0.1732395	0.9859383	0.5176112	0.8699267	0.1683451	0.9993313	0.3944192	0.9991711	0.1013974	0.1253321	0.2711406	0.7082058	0.9054172	0.6668545	0.2633782	0.1014659	0.8702182	0.7317041	0.0555876	0.2201865	0.3942258	0.5929421	0.0523130	0.3414472	0.9582435	0.9306499	0.1182299	0.7728597	0.0100751	0.0408358	0.2859681	0.5784209	0.5120538	0.6162526	0.9601183	0.3616321	0.4769513	0.5661679	0.0002087	0.0507046	0.0000393	0.7525118	0.4699841	0.3823922	0.0362955	0.5077191	0.4236326	0.0050387	0.5011931	0.0473035	0.8148236	0.7971383	0.6221861	0.7161744	0.1156039	0.0019452	0.8800372	0.3086586	0.2402703	0.0728014	0.6723866	0.1219968	0.6559676	0.0394330	0.3079698	0.4646955	0.9051202	0.3006675	0.9904571	0.0243499	0.5799962	0.7820241	0.5022976	0.6561602	0.8130068	0.5829774	0.9363482	0.6405860	0.0494814	0.2774338	0.2995093	0.7511614	0.2762472	0.6165652
500	0.9168285	0.1893111	0.7363656	0.8077287	0.0000977	0.0000718	0.1434624	0.0780837	0.9764580	0.4382355	0.9999998	0.5600478	0.7433425	0.0706618	0.1153734	0.2064278	0.1728314	0.9880198	0.5545374	0.8685469	0.1491171	0.9998233	0.3945450	0.9965245	0.0927346	0.1368746	0.2998857	0.7285095	0.9097460	0.6678440	0.2732303	0.1256188	0.8731251	0.7305471	0.0406668	0.1972836	0.3967133	0.5929773	0.0534004	0.3410440	0.9503503	0.9289892	0.1766592	0.7755284	0.0100734	0.0408082	0.2837852	0.5381256	0.4992288	0.6154754	0.9599198	0.3658554	0.4806431	0.5659733	0.0004851	0.0379582	0.0000367	0.7677636	0.4793032	0.3973921	0.0313128	0.4978217	0.4506631	0.0049730	0.5002483	0.0445683	0.7862173	0.8185713	0.6220991	0.6420655	0.1126665	0.0017023	0.8871505	0.2830977	0.2614620	0.0736490	0.6865696	0.2411761	0.6622704	0.0559960	0.2911345	0.4584710	0.8851922	0.3539210	0.9905484	0.0255951	0.5698501	0.7865937	0.4985363	0.6584202	0.8137454	0.5693245	0.9424940	0.6444993	0.0484095	0.3095053	0.2820615	0.7375495	0.2043194	0.6185364
550	0.9100173	0.1932410	0.7553829	0.7958851	0.2161896	0.1586457	0.1476824	0.0790733	0.8933573	0.4453122	0.9999998	0.4274593	0.7465100	0.0821896	0.1424850	0.2106840	0.1724682	0.9871345	0.5656998	0.3468725	0.1430631	0.9999340	0.3959384	0.9799910	0.1284346	0.2046899	0.4048596	0.5260405	0.8413748	0.5845240	0.2617416	0.1536333	0.9461888	0.6913249	0.0347214	0.1990297	0.4925334	0.2516067	0.0600404	0.3407954	0.8083154	0.2716790	0.4690814	0.7829169	0.0103540	0.0977106	0.6896256	0.3789642	0.1994024	0.6139629	0.9794023	0.3249896	0.7627020	0.5641288	0.0009731	0.0274771	0.0000547	0.5592516	0.4641559	0.4010057	0.0535541	0.4890259	0.5563795	0.0067958	0.4744534	0.0468568	0.7502990	0.8321779	0.6468530	0.5697205	0.0516023	0.0158306	0.8879050	0.2675635	0.1357707	0.1048242	0.6845231	0.4035128	0.6717085	0.0635947	0.2869731	0.4969780	0.8271601	0.5341096	0.9902840	0.0394084	0.5756367	0.7707828	0.4943306	0.6589982	0.8125038	0.5892968	0.9273353	0.3030951	0.0484752	0.4907835	0.4180166	0.7230811	0.1768572	0.5638700
600	0.9029523	0.1801761	0.7816338	0.7384602	0.3410766	0.1903467	0.1516195	0.0848112	0.8812771	0.4688452	0.9999998	0.2028545	0.7752475	0.0997481	0.1756977	0.2471376	0.1705815	0.9780522	0.5104614	0.2351338	0.1541219	0.9998193	0.4040423	0.9264485	0.2126780	0.3452029	0.3839155	0.4117540	0.7752562	0.5979735	0.2149724	0.1796513	0.9729505	0.6442360	0.0315587	0.2922112	0.5994719	0.1248249	0.0808390	0.3408692	0.7246090	0.1328523	0.5156387	0.8305364	0.0114359	0.1022144	0.7909838	0.1340634	0.1030644	0.6067785	0.9925831	0.3414433	0.8618754	0.5564716	0.0014941	0.0211370	0.0000855	0.4871209	0.6046290	0.3753780	0.0576360	0.4821839	0.5889054	0.0199016	0.4726985	0.0672459	0.6869402	0.8188646	0.6732890	0.5510888	0.0150881	0.0063318	0.8791612	0.2847386	0.0932045	0.2878885	0.6541783	0.5194525	0.6842748	0.0602247	0.3013079	0.5861928	0.7335476	0.6498103	0.9764919	0.0439313	0.6098369	0.7217788	0.4972254	0.6513047	0.8086811	0.6433710	0.9037604	0.1894180	0.0524897	0.5370830	0.5180528	0.6834128	0.2207486	0.4090622
