Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.8466936	0.5222357	0.8532589	0.5822666	0.5010509	0.1191526	0.2568592	0.4942460	0.7507431	0.1901670	0.9041561	0.3483709	0.3032887	0.2356320	0.3381272	0.9999968	0.2214920	0.0441160	0.7087446	0.2644278	0.5095889	0.2141077	0.6086442	0.3412329	0.8124954	0.7114626	0.5337893	0.0168066	0.0642428	0.0594587	0.0139778	0.0000084	0.9448696	0.7772630	0.6229341	0.6250356	0.5517741	0.1642826	0.1826763	0.2931878	0.8012802	0.7246561	0.7702743	0.7970486	0.5328217	0.4531181	0.3603466	0.8524663	0.9888319	0.6589726	0.9995422	0.5769651	0.6843751	0.1453852	0.0000101	0.2029319	0.0884949	0.2132574	0.8366043	0.3447738	0.1827442	0.4449997	0.1936045	0.0118700	0.3393579	0.1554683	0.4192505	0.5076453	0.5695439	0.1440851	0.0761457	0.4586818	0.4566780	0.2633366	0.0844294	0.8796250	0.0237491	0.6508031	0.7695117	0.0025619	0.4237459	0.5488774	0.9965324	0.8614815	0.8701322	0.2931989	0.7110413	0.7376546	0.5172357	0.5290540	0.6842523	0.0618680	0.7692739	0.2161177	0.5806403	0.7754502	0.7484225	0.4999253	0.3391465	0.4748313
600	0.8418959	0.5224047	0.8538385	0.6040182	0.4462226	0.1739377	0.2543744	0.5096333	0.7787724	0.3175766	0.9583779	0.4515420	0.5087727	0.2215506	0.2920279	0.9999969	0.2386996	0.0441160	0.5014357	0.2854089	0.5113036	0.2098919	0.7421166	0.5403341	0.8100699	0.6691211	0.3974438	0.0168066	0.0642426	0.0588739	0.0320000	0.0005835	0.9702046	0.7002324	0.5887249	0.5643035	0.5299282	0.1739601	0.2169926	0.3060424	0.8021229	0.7221767	0.7040600	0.7728179	0.3931824	0.4018096	0.5615327	0.8526875	0.9887421	0.6670220	0.9997059	0.4337246	0.7116771	0.1668299	0.0000091	0.2380287	0.0833619	0.2088780	0.8240869	0.3133384	0.1988557	0.4486360	0.1998886	0.0117585	0.3355779	0.1551920	0.4285816	0.5078898	0.7676728	0.1387032	0.0612184	0.3201671	0.4551596	0.2286949	0.0627712	0.8952310	0.0725943	0.6465055	0.7594035	0.0033774	0.3881661	0.5612746	0.9642421	0.7720482	0.8782622	0.3402243	0.8012272	0.7088386	0.4974955	0.5012587	0.7404512	0.0612334	0.8762715	0.1600336	0.6013247	0.7251780	0.8182404	0.4776078	0.5387061	0.4619294
650	0.8280372	0.5221255	0.8625274	0.6246195	0.3828065	0.1915397	0.2493693	0.5262428	0.7984586	0.4077737	0.9839129	0.4772076	0.5947640	0.1896932	0.2232432	0.9999970	0.2550349	0.0441160	0.3561899	0.3015641	0.5103405	0.2123234	0.6924671	0.6729459	0.7796804	0.5035817	0.3053112	0.0168066	0.0642425	0.0588067	0.0449187	0.0048771	0.9789324	0.6339445	0.5471718	0.5115840	0.5200487	0.2127613	0.2157157	0.3211048	0.8022323	0.7074734	0.5963364	0.7663612	0.2296346	0.3328706	0.6861223	0.8526508	0.9865458	0.6589070	0.9997154	0.3526481	0.7465748	0.1974689	0.0000076	0.2409821	0.0743703	0.1857194	0.7973849	0.2771175	0.1797480	0.4539039	0.2037752	0.0117738	0.3399704	0.1475451	0.4485949	0.5073589	0.8484767	0.1435433	0.0473126	0.2127417	0.4533624	0.1810739	0.0476734	0.8994056	0.1245993	0.6360078	0.7408690	0.0035933	0.3568328	0.5892978	0.8995769	0.7348303	0.8877837	0.3686914	0.8594890	0.6642151	0.4815915	0.4905384	0.7574382	0.0603378	0.8822304	0.1328903	0.6267797	0.6796217	0.8865542	0.4942330	0.6138620	0.4262405
700	0.8110955	0.5197437	0.8949268	0.6401323	0.3635965	0.1964786	0.2450234	0.5226960	0.8029586	0.4607195	0.9941347	0.4269590	0.6427651	0.1514465	0.1645493	0.9999970	0.2700413	0.0441160	0.2627798	0.2995539	0.4985723	0.2466231	0.6117843	0.7578054	0.6625902	0.3205156	0.2543179	0.0168066	0.0642425	0.0596297	0.0531972	0.0136725	0.9761417	0.5978208	0.4999880	0.4807003	0.5417917	0.2282372	0.1916982	0.3319812	0.8010971	0.6834719	0.5030903	0.7859963	0.1254701	0.2734861	0.7617253	0.8516773	0.9740285	0.6354776	0.9994540	0.2958765	0.7871617	0.2316826	0.0000064	0.2408558	0.0665257	0.1663505	0.7665247	0.2616301	0.1370452	0.4622640	0.2032921	0.0120665	0.3552269	0.1332589	0.4742902	0.5163051	0.8748523	0.1516038	0.0394590	0.1485974	0.4526932	0.1676951	0.0447955	0.8755961	0.1907741	0.6224048	0.7202682	0.0035414	0.3406920	0.6134244	0.8398553	0.7356728	0.8968124	0.3687133	0.8916683	0.6258664	0.4700306	0.5087299	0.7542167	0.0588653	0.8841923	0.1214230	0.6441916	0.6618468	0.9267820	0.5344003	0.6721606	0.3943944
750	0.7981519	0.5140400	0.9361933	0.6413471	0.3865128	0.1977566	0.2432583	0.5065189	0.7901347	0.4892262	0.9979370	0.3610736	0.6927270	0.1180083	0.1259983	0.9999970	0.2802588	0.0441160	0.2060197	0.2609596	0.4589258	0.4008292	0.5492768	0.8101044	0.4770388	0.2271054	0.2284580	0.0168066	0.0642425	0.0614289	0.0583394	0.0215931	0.9659383	0.5848700	0.4516425	0.4988595	0.6025819	0.2056676	0.1636608	0.3383351	0.7986811	0.6605291	0.4446235	0.8225746	0.0711028	0.2263989	0.8144114	0.8471199	0.9365814	0.6060937	0.9986467	0.2412576	0.8271226	0.2730241	0.0000059	0.2464062	0.0533709	0.1560904	0.7407626	0.2612715	0.0935565	0.4698523	0.1906048	0.0126637	0.3783981	0.1291242	0.4949206	0.5304460	0.8799384	0.1535714	0.0330992	0.1091367	0.4527659	0.1914078	0.0547179	0.8182277	0.2685090	0.6088555	0.7022754	0.0034577	0.3427768	0.6337904	0.7994113	0.7479073	0.8988180	0.3533529	0.9072543	0.6038069	0.4658100	0.5518352	0.7456462	0.0574402	0.8947990	0.1140878	0.6530582	0.6632554	0.9471375	0.5612468	0.7456399	0.3692170
800	0.7919441	0.5076197	0.9629867	0.6185378	0.4232729	0.1980563	0.2443381	0.4904745	0.7731409	0.5041124	0.9992905	0.3135438	0.7447044	0.0938423	0.1039071	0.9999969	0.2789586	0.0441160	0.1734661	0.2007571	0.3890607	0.6647354	0.5092770	0.8400567	0.3243528	0.1796177	0.2158710	0.0168066	0.0642427	0.0637748	0.0614750	0.0246147	0.9516234	0.5842279	0.4205003	0.5745609	0.6813822	0.1654696	0.1414896	0.3417792	0.7956382	0.6443447	0.4141490	0.8615324	0.0444122	0.1897785	0.8513617	0.8349866	0.8776721	0.5803056	0.9970510	0.1934588	0.8578827	0.3257090	0.0000067	0.2579791	0.0355762	0.1508737	0.7248438	0.2647161	0.0640632	0.4727592	0.1615720	0.0133948	0.4028542	0.1445530	0.4997054	0.5369366	0.8769336	0.1423015	0.0235487	0.0824232	0.4527296	0.2339320	0.0756481	0.7407722	0.3427366	0.5974472	0.6890245	0.0034325	0.3595580	0.6546816	0.7753144	0.7513906	0.8899911	0.3341790	0.9134955	0.5978409	0.4726792	0.6007278	0.7381069	0.0564836	0.9180783	0.1062287	0.6561385	0.6701520	0.9569943	0.5670473	0.8070000	0.3462368
850	0.7909830	0.5029249	0.9756181	0.5726019	0.4548220	0.1981130	0.2465033	0.4786548	0.7628218	0.5122038	0.9997593	0.2841941	0.7887941	0.0783975	0.0922260	0.9999967	0.2609176	0.0441160	0.1557133	0.1418933	0.3117946	0.8570367	0.4857513	0.8574944	0.2264030	0.1393832	0.2098504	0.0168066	0.0642429	0.0660685	0.0632317	0.0233914	0.9366628	0.5877592	0.4257630	0.6766473	0.7578576	0.1284324	0.1270839	0.3436664	0.7927487	0.6347996	0.3999769	0.8927688	0.0313466	0.1626916	0.8773281	0.8135746	0.8072350	0.5613995	0.9945044	0.1559869	0.8792573	0.3840877	0.0000105	0.2681334	0.0201928	0.1466091	0.7197851	0.2665755	0.0480525	0.4711764	0.1302724	0.0140553	0.4233065	0.1771877	0.4903136	0.5080762	0.8723070	0.1231645	0.0155735	0.0655475	0.4527523	0.2713160	0.1034363	0.6649390	0.4100439	0.5890802	0.6813103	0.0034566	0.3846250	0.6766894	0.7617237	0.7360063	0.8768819	0.3173940	0.9150458	0.6007771	0.4933321	0.6395281	0.7333584	0.0557713	0.9449510	0.0969991	0.6557676	0.6753529	0.9617364	0.5608623	0.8454509	0.3257856
900	0.7924621	0.5002178	0.9802196	0.5129171	0.4762220	0.1981157	0.2482018	0.4702736	0.7580018	0.5172383	0.9999190	0.2671328	0.8206136	0.0693186	0.0862669	0.9999965	0.2280107	0.0441160	0.1464050	0.0939607	0.2469286	0.9475292	0.4722035	0.8680109	0.1649023	0.1122483	0.2069717	0.0168066	0.0642433	0.0679172	0.0639670	0.0204005	0.9238377	0.5909200	0.4580277	0.7694454	0.8226161	0.1023057	0.1188642	0.3447132	0.7904637	0.6297572	0.3938444	0.9140721	0.0247805	0.1439595	0.8977654	0.7813817	0.7285411	0.5479299	0.9908907	0.1295973	0.8932080	0.4362780	0.0000224	0.2678582	0.0102837	0.1409219	0.7227942	0.2659327	0.0402972	0.4659478	0.1101305	0.0145415	0.4379226	0.2188388	0.4751215	0.4302615	0.8696381	0.1094536	0.0111396	0.0591940	0.4530678	0.2953118	0.1335494	0.6046322	0.4914969	0.5836094	0.6789853	0.0034908	0.4105122	0.6979855	0.7541501	0.7039484	0.8709937	0.3049476	0.9145762	0.6037790	0.5308804	0.6645794	0.7308067	0.0551353	0.9644181	0.0852123	0.6538206	0.6774167	0.9640491	0.5515721	0.8666126	0.3090513
950	0.7941360	0.4989117	0.9804692	0.4522736	0.4890932	0.1981092	0.2491571	0.4642556	0.7558946	0.5209916	0.9999729	0.2576577	0.8412210	0.0642743	0.0832231	0.9999963	0.1881796	0.0441160	0.1416594	0.0611741	0.2004081	0.9823073	0.4643343	0.8742497	0.1297360	0.0994879	0.2055755	0.0168066	0.0642437	0.0692154	0.0639791	0.0174081	0.9143685	0.5881617	0.4956927	0.8377670	0.8710154	0.0863628	0.1145994	0.3452884	0.7888713	0.6272791	0.3913085	0.9272815	0.0213610	0.1317744	0.9140607	0.7381449	0.6592991	0.5382953	0.9875151	0.1196015	0.9013074	0.4751876	0.0000536	0.2573418	0.0049317	0.1334374	0.7295738	0.2640324	0.0364423	0.4561168	0.1020281	0.0148514	0.4473070	0.2606946	0.4607473	0.3453370	0.8696563	0.1109516	0.0089641	0.0624218	0.4534624	0.3084054	0.1635856	0.5629011	0.6060811	0.5803313	0.6810962	0.0035187	0.4316780	0.7164729	0.7497965	0.6657727	0.8782926	0.2967016	0.9134795	0.6011814	0.5868867	0.6788288	0.7284700	0.0546540	0.9750358	0.0693403	0.6516509	0.6775496	0.9652003	0.5435472	0.8776193	0.2961172
1000	0.7930594	0.4984528	0.9783928	0.4031209	0.4963300	0.1981025	0.2496252	0.4600214	0.7549732	0.5241080	0.9999910	0.2526141	0.8536238	0.0615685	0.0816757	0.9999962	0.1512732	0.0441160	0.1392819	0.0418120	0.1708438	0.9943253	0.4597572	0.8777858	0.1122589	0.0946889	0.2048828	0.0168066	0.0642440	0.0700389	0.0636007	0.0150868	0.9081165	0.5525169	0.5263407	0.8821651	0.9035791	0.0774506	0.1125333	0.3456012	0.7878580	0.6261211	0.3902852	0.9349913	0.0195270	0.1242463	0.9257122	0.6913209	0.6129759	0.5296132	0.9866383	0.1312008	0.9051935	0.5008548	0.0001170	0.2448151	0.0023445	0.1254385	0.7366809	0.2622616	0.0344737	0.4397982	0.1009124	0.0150296	0.4529084	0.2962481	0.4507095	0.2883128	0.8713214	0.1294273	0.0078077	0.0717434	0.4537657	0.3149199	0.1932443	0.5366858	0.7178290	0.5784792	0.6860462	0.0035403	0.4469171	0.7309692	0.7471571	0.6317698	0.8950475	0.2917581	0.9123967	0.5924435	0.6542026	0.6862992	0.7246451	0.0543661	0.9800474	0.0509900	0.6499122	0.6782051	0.9657836	0.5379168	0.8831810	0.2863262

0	0.5007980	0.4994785	0.9703104	0.3613187	0.5043576	0.1980820	0.2503870	0.4530400	0.7537913	0.5322188	1.0000000	0.2476346	0.8687451	0.0587338	0.0803446	0.9999958	0.1005466	0.0441160	0.1369193	0.0218286	0.1373397	0.9999770	0.4541248	0.8816108	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635585	0.0113397	0.8978697	0.0618808	0.5785880	0.9437392	0.9522308	0.0681286	0.1107928	0.3459695	0.7865325	0.6251987	0.3895744	0.9440573	0.0173581	0.1145029	0.9416852	0.5929853	0.5664747	0.4187259	0.9971515	0.3721979	0.8934221	0.5374734	0.0005526	0.2951296	0.0004137	0.1040577	0.7468389	0.2598483	0.0324436	0.4106327	0.0426277	0.0152049	0.4597790	0.3697429	0.9833163	0.1569941	0.8543133	0.2325061	0.0011754	0.1159278	0.4541472	0.3205708	0.3100632	0.5336885	0.4036339	0.5715639	0.6803144	0.0039165	0.5167668	0.7587357	0.7429831	0.8604046	0.9536229	0.2867214	0.9113344	0.5669807	0.8405802	0.7901664	0.7046128	0.0541118	0.9841381	0.0083743	0.6471255	0.8013165	0.9664122	0.5301131	0.8885763	0.2310412
50	0.5087258	0.4699031	0.9318084	0.2184155	0.5036360	0.1146700	0.2470855	0.4564323	0.8281171	0.5322419	0.8063244	0.2643342	0.8472926	0.2789490	0.1907717	0.8030607	0.0862690	0.3370732	0.3902635	0.1897635	0.2284186	0.7275097	0.4618482	0.7947022	0.0993609	0.0913523	0.1491129	0.0168067	0.0892328	0.0780847	0.0632104	0.0223019	0.9117680	0.2407124	0.5762036	0.9382703	0.7848319	0.1040731	0.1174041	0.3378245	0.7863245	0.6089764	0.3946337	0.6713216	0.0180874	0.1155133	0.9423774	0.5922413	0.5581731	0.4182043	0.9967782	0.3745058	0.8926401	0.5393002	0.0005079	0.4204555	0.0003074	0.1019366	0.6676266	0.2711119	0.0518338	0.3582587	0.0565022	0.0149127	0.5419622	0.3610215	0.8027208	0.1659366	0.8538033	0.2560619	0.0011568	0.1159277	0.4541988	0.3266845	0.2811074	0.5338543	0.3879758	0.5720165	0.6817336	0.0031494	0.3222076	0.7589835	0.7429763	0.8655056	0.9371893	0.2895215	0.6937640	0.5449701	0.8220696	0.7900485	0.6019172	0.0423667	0.9799697	0.0199769	0.6507638	0.8104392	0.9674011	0.6110569	0.7501175	0.2371666
100	0.5988386	0.3655211	0.8707701	0.1731286	0.5002875	0.0435923	0.2300415	0.4865459	0.8955225	0.5326443	0.6219213	0.2674642	0.7257622	0.4965428	0.2740236	0.6016725	0.0565238	0.6265568	0.6607200	0.3809934	0.3088543	0.4813897	0.5029827	0.6871043	0.0988816	0.0901290	0.0837832	0.0168070	0.1163157	0.1592045	0.0639290	0.0807004	0.9471936	0.4745087	0.5173881	0.8689680	0.5410901	0.1484124	0.1639174	0.2912341	0.7828074	0.5070864	0.4866110	0.4051484	0.0234907	0.1266566	0.9453925	0.5798796	0.5237118	0.4206135	0.9973162	0.4010751	0.8871601	0.5500485	0.0004222	0.5434720	0.0001567	0.0928616	0.5849404	0.3568568	0.1995835	0.2035918	0.0822041	0.0157642	0.6019990	0.3070154	0.5478747	0.2694903	0.8442656	0.3417999	0.0020575	0.1134365	0.4554053	0.3643832	0.1954747	0.5451043	0.3343485	0.5760160	0.6869476	0.0028399	0.1772360	0.7741663	0.7429188	0.8385743	0.8777986	0.2857979	0.4725966	0.4676895	0.7646524	0.7859145	0.4564383	0.0292390	0.9545718	0.0579098	0.6572856	0.8380691	0.9687529	0.6856301	0.5682038	0.2695557
150	0.7257742	0.2833456	0.8277576	0.1916434	0.4996138	0.0144436	0.2060438	0.5520934	0.9326182	0.5344014	0.5354847	0.2355588	0.5964938	0.5987386	0.3016081	0.4978481	0.0456691	0.7673635	0.8022018	0.4892860	0.3441804	0.3740927	0.5631590	0.5965110	0.0984625	0.0907278	0.0454845	0.0168083	0.1318769	0.2606467	0.0685090	0.1377441	0.9722852	0.5847241	0.3845479	0.6442216	0.3588291	0.2056871	0.2256768	0.2266383	0.7704971	0.3863378	0.6897970	0.2795103	0.0357256	0.1571198	0.9437280	0.5495189	0.4910893	0.4415000	0.9987035	0.4428804	0.8744775	0.5671311	0.0007289	0.5875210	0.0000684	0.0982839	0.5368920	0.4903759	0.3518836	0.1224008	0.0881543	0.0211305	0.6459197	0.2165286	0.3764802	0.3848657	0.8203521	0.3613446	0.0022491	0.0967567	0.4588378	0.4208171	0.1214943	0.6159853	0.2638931	0.5876342	0.6902187	0.0040459	0.1205471	0.7979595	0.7428205	0.7610520	0.8538980	0.2432799	0.3567022	0.3708038	0.6940735	0.7698242	0.3639326	0.0250371	0.9093988	0.0927081	0.6625181	0.8518959	0.9596708	0.7172700	0.4414998	0.3187366
200	0.8114976	0.2404034	0.8320274	0.2101929	0.5054747	0.0045136	0.1852911	0.6230957	0.9534779	0.5390966	0.5015054	0.1975057	0.5244221	0.6364276	0.3088039	0.4521766	0.0456177	0.8245271	0.8631771	0.5401402	0.3574351	0.3354227	0.6297080	0.5026651	0.0984650	0.0908642	0.0275656	0.0168107	0.1476869	0.3425004	0.0759264	0.1554672	0.9850123	0.6099282	0.2520735	0.3711693	0.2453324	0.2987915	0.2744147	0.1756013	0.7525370	0.3527117	0.8477425	0.2328837	0.0579460	0.1997833	0.9355878	0.5159782	0.4724070	0.4746134	0.9994618	0.4718048	0.8596887	0.5842145	0.0024228	0.5850612	0.0000282	0.1336897	0.5089495	0.5901194	0.4351022	0.1011514	0.0892952	0.0309065	0.6946000	0.1246893	0.3049634	0.4723064	0.7904658	0.3724424	0.0019191	0.0663358	0.4620573	0.4699013	0.0749290	0.7260932	0.1890243	0.6020655	0.6920427	0.0062883	0.0847006	0.7968790	0.7428669	0.6989068	0.8729652	0.1860094	0.3007998	0.2996049	0.6105914	0.7440364	0.3335337	0.0346348	0.8684047	0.1216154	0.6671100	0.8373317	0.9347408	0.7211781	0.3647857	0.3873368
250	0.8520816	0.2063610	0.8511227	0.2223402	0.5135287	0.0014001	0.1705572	0.6674631	0.9655487	0.5469954	0.4891200	0.1750774	0.4983611	0.6482201	0.3101646	0.4330643	0.0480112	0.8459397	0.8871420	0.5620132	0.3621481	0.3226697	0.7007902	0.4176110	0.0984894	0.0906126	0.0210099	0.0168162	0.1814765	0.3925997	0.0829070	0.1354754	0.9907029	0.5867879	0.1460367	0.1877515	0.1805505	0.4097902	0.3104221	0.1434709	0.7389621	0.3876163	0.9320008	0.2187031	0.0982163	0.2449475	0.9296689	0.4911229	0.4636172	0.4994623	0.9997557	0.4828845	0.8481563	0.6006942	0.0066725	0.5599523	0.0000119	0.1761561	0.4920415	0.6433718	0.4708583	0.1062081	0.0926011	0.0368371	0.7260157	0.0629412	0.2912793	0.5453881	0.7636514	0.3889985	0.0017060	0.0374065	0.4659227	0.5014686	0.0487618	0.8204388	0.1513801	0.6133008	0.6948098	0.0088810	0.0582161	0.7762503	0.7431545	0.6921166	0.9015509	0.1408256	0.2731564	0.2656152	0.5191383	0.7180300	0.3397851	0.0569665	0.8387603	0.1489587	0.6685447	0.8016931	0.9088756	0.7104983	0.3169141	0.4643547
300	0.8654438	0.1714659	0.8653208	0.2303647	0.5195433	0.0004654	0.1587197	0.6712080	0.9730682	0.5558749	0.4847725	0.1689427	0.4952758	0.6514108	0.3100422	0.4245215	0.0502351	0.8536201	0.8960745	0.5709622	0.3637839	0.3186730	0.7672130	0.3550729	0.0984100	0.0903813	0.0202409	0.0168400	0.2303083	0.4116587	0.0877406	0.0989295	0.9931009	0.5535208	0.0785106	0.0948373	0.1454198	0.5125851	0.3386632	0.1249354	0.7343186	0.4357864	0.9709448	0.2144660	0.1603193	0.2872647	0.9323259	0.4763729	0.4598169	0.5071486	0.9998669	0.4823148	0.8405923	0.6166584	0.0131060	0.5272053	0.0000057	0.2041820	0.4821086	0.6675043	0.4817524	0.1225865	0.0970650	0.0355642	0.7335798	0.0321234	0.2975324	0.6063352	0.7432610	0.3826288	0.0015925	0.0182710	0.4747497	0.5170501	0.0343953	0.8840808	0.1598258	0.6202185	0.6978338	0.0132245	0.0437352	0.7518446	0.7434824	0.7086867	0.9235766	0.1049919	0.2598009	0.2586315	0.4317434	0.6979066	0.3588988	0.0782291	0.8091384	0.1768379	0.6666038	0.7615190	0.8943278	0.6933756	0.2863379	0.5249460
350	0.8665507	0.1439659	0.8726332	0.2355214	0.5225924	0.0001903	0.1476240	0.6416542	0.9783026	0.5628802	0.4832556	0.1733582	0.5009734	0.6522602	0.3097173	0.4192076	0.0518861	0.8563051	0.8993052	0.5745145	0.3643273	0.3174608	0.8190538	0.3155065	0.0983003	0.0902510	0.0221267	0.0169282	0.2713385	0.4121622	0.0905880	0.0652404	0.9940796	0.5295079	0.0443606	0.0539495	0.1269980	0.5962565	0.3620727	0.1154809	0.7362420	0.4719080	0.9877578	0.2109377	0.2334856	0.3232292	0.9428259	0.4686954	0.4582165	0.5026733	0.9999181	0.4775857	0.8362131	0.6310174	0.0193470	0.4988724	0.0000035	0.2143116	0.4766337	0.6774914	0.4821825	0.1758383	0.1012504	0.0313403	0.7222154	0.0186657	0.3062761	0.6510934	0.7300077	0.3583758	0.0015136	0.0081718	0.4912732	0.5233872	0.0263463	0.9224440	0.2012879	0.6238844	0.6995124	0.0229773	0.0381595	0.7310501	0.7435441	0.7241366	0.9372895	0.0754698	0.2540052	0.2623794	0.3602029	0.6848906	0.3777088	0.0856532	0.7805254	0.2032247	0.6633835	0.7287626	0.8887590	0.6751212	0.2672440	0.5604848
400	0.8637753	0.1273956	0.8755845	0.2385051	0.5232881	0.0001094	0.1380958	0.6023602	0.9820962	0.5666175	0.4826677	0.1822889	0.5076561	0.6526729	0.3095118	0.4147660	0.0529977	0.8572292	0.9004699	0.5759008	0.3644881	0.3171014	0.8538318	0.2928877	0.0982153	0.0901912	0.0248462	0.0171119	0.2918253	0.4060016	0.0924668	0.0417244	0.9944714	0.5151633	0.0293464	0.0373161	0.1175591	0.6607026	0.3817464	0.1110842	0.7406896	0.4932783	0.9947386	0.2052227	0.3004420	0.3510056	0.9565357	0.4649904	0.4575147	0.4941379	0.9999442	0.4733048	0.8341875	0.6426934	0.0236876	0.4791726	0.0000029	0.2131632	0.4737994	0.6813958	0.4801186	0.2878258	0.1045250	0.0275472	0.7021543	0.0129659	0.3126492	0.6805563	0.7235201	0.3354725	0.0014556	0.0035274	0.5114476	0.5260275	0.0217072	0.9442018	0.2562303	0.6255777	0.6993685	0.0400625	0.0364258	0.7148989	0.7432136	0.7323554	0.9450538	0.0548042	0.2518971	0.2671938	0.3087422	0.6776195	0.3915600	0.0806103	0.7603243	0.2249484	0.6604620	0.7072994	0.8875193	0.6597560	0.2556824	0.5777991
450	0.8605680	0.1191698	0.8763818	0.2400594	0.5225131	0.0000852	0.1312981	0.5735168	0.9847341	0.5673996	0.4823277	0.1914095	0.5111341	0.6530804	0.3094465	0.4115499	0.0536721	0.8575449	0.9009102	0.5764379	0.3645227	0.3169966	0.8747453	0.2808449	0.0981646	0.0901666	0.0273983	0.0173212	0.2950599	0.3994484	0.0943858	0.0276397	0.9946263	0.5061406	0.0232465	0.0308635	0.1127980	0.7092151	0.3978304	0.1091164	0.7450144	0.5042588	0.9975506	0.1977764	0.3512370	0.3708095	0.9692277	0.4632523	0.4571683	0.4861895	0.9999575	0.4708571	0.8335027	0.6514409	0.0263388	0.4672603	0.0000028	0.2082106	0.4723956	0.6828634	0.4784025	0.3768777	0.1067588	0.0250613	0.6825247	0.0104876	0.3164253	0.6997390	0.7215890	0.3213026	0.0014167	0.0015561	0.5280411	0.5275986	0.0189867	0.9560970	0.3083944	0.6262277	0.6979747	0.0607277	0.0359165	0.7020228	0.7425959	0.7328394	0.9492411	0.0430402	0.2513864	0.2705893	0.2751809	0.6741174	0.4002029	0.0709060	0.7489094	0.2406338	0.6583377	0.6955799	0.8880642	0.6489695	0.2490326	0.5854459
500	0.8578223	0.1158910	0.8763072	0.2408506	0.5210567	0.0000782	0.1272482	0.5616725	0.9864352	0.5663504	0.4820241	0.1985925	0.5106448	0.6534968	0.3094687	0.4100541	0.0540447	0.8576529	0.9010993	0.5766462	0.3645216	0.3169664	0.8863935	0.2747627	0.0981385	0.0901570	0.0293692	0.0174542	0.2896135	0.3945745	0.0969174	0.0200044	0.9946872	0.4996732	0.0208815	0.0284330	0.1104174	0.7451422	0.4103428	0.1082226	0.7482334	0.5093704	0.9986411	0.1902645	0.3851896	0.3841631	0.9789086	0.4624209	0.4569795	0.4801267	0.9999645	0.4699677	0.8331662	0.6576022	0.0281688	0.4607359	0.0000030	0.2038400	0.4717065	0.6834008	0.4774352	0.4248094	0.1081064	0.0236542	0.6676860	0.0093462	0.3184153	0.7130404	0.7214375	0.3141947	0.0013921	0.0007558	0.5372222	0.5289864	0.0173867	0.9624454	0.3488670	0.6263862	0.6961302	0.0791095	0.0358186	0.6911164	0.7418868	0.7266848	0.9514342	0.0376121	0.2514646	0.2727362	0.2548415	0.6727480	0.4049557	0.0619694	0.7431908	0.2508582	0.6569744	0.6903230	0.8890073	0.6421957	0.2457823	0.5887006
550	0.8555699	0.1133217	0.9114679	0.4817021	0.5200312	0.0834776	0.1252903	0.5481118	0.9575628	0.5645486	0.6752725	0.1841425	0.5165564	0.4330682	0.1960857	0.6021155	0.0714313	0.5647471	0.6289755	0.4086504	0.2733646	0.5894255	0.8867091	0.3248105	0.0981472	0.0907370	0.0930329	0.0174660	0.2705928	0.4393288	0.0947174	0.0162287	0.9943397	0.4947315	0.0200010	0.0284894	0.2767644	0.7618295	0.4112739	0.1193749	0.7512459	0.5175162	0.9927053	0.4403108	0.3965300	0.3901629	0.9840312	0.4621149	0.4580226	0.4766604	0.9999668	0.4691731	0.8345777	0.6473719	0.0253310	0.3068897	0.0000162	0.2017687	0.5507497	0.6595335	0.4528313	0.4478725	0.1420696	0.0229934	0.5670637	0.0097546	0.4941221	0.7415211	0.7112265	0.3044568	0.0014690	0.0004182	0.5394480	0.5272395	0.0167754	0.9661819	0.3833292	0.6271432	0.6906176	0.0843297	0.1204817	0.6926505	0.7412378	0.7353980	0.9551954	0.0321501	0.4506509	0.2929268	0.2543673	0.6724559	0.5170619	0.0691039	0.7672789	0.2405406	0.6576273	0.6884495	0.8691798	0.5485469	0.3621032	0.5703770
