"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
750	0.0032316	0.8455366	0.0359134	0.8648783	0.2212215	0.2024370	0.0235952	0.5467221	0.9567090	0.0547381	0.3902288	0.7601334	0.0100271	1.0373399	0.0290734	0.6238986	0.9482639	0.1833504	0.1036340	0.5077392	0.0124187	0.0425017	0.0923319	0.4512344	0.9242648	0.2681332	0.6678051	0.5545463	0.9231522	0.6759225	0.6432227	0.3025083	1.0169355	0.0500635	0.7800468	0.1846986	0.9543113	0.4668208	0.1148372	0.8780231	0.1534097	0.5234618	0.9774817	0.3120519	0.6317704	0.3358987	0.6512909	1.0670520	0.4787020	0.1490160	0.5762057	0.1570223	0.7756162	0.9308481	0.5040003	0.2056136	0.0891095	0.3763349	0.5120277	0.0802469	0.3381159	0.4661345	0.0929033	0.1501105	0.1208959	0.5014359	0.9305564	0.7905314	0.9650187	0.6213475	0.7451770	0.1678397	0.5331070	0.3800705	0.6562638	0.4616955	0.3929470	0.5061639	0.8738662	0.7976716	0.5492406	0.4136761	0.3693069	0.5778157	0.3634964	0.2959335	0.3934011	0.7401090	0.6039995	0.5062358	0.5626121	0.2448782	0.2437295	0.8508804	0.8336914	0.5327166	0.6327239	0.0021347	0.2800778	0.3312489
800	0.0110834	0.8886624	0.0425108	0.8330724	0.3033854	0.2458771	0.0241871	0.5284128	1.0481297	0.0489394	0.3427906	0.8104910	0.0218974	0.9941623	0.0240965	0.6726225	0.9684900	0.1742585	0.1444051	0.5436513	0.0017350	0.0306206	0.1236402	0.5184408	0.8718557	0.2892916	0.7628374	0.5855845	0.9722293	0.6431950	0.5776626	0.2275020	1.0081522	0.0639770	0.5662022	0.1894876	0.9982230	0.4572252	0.1193950	0.9291978	0.1753550	0.6065907	1.0904143	0.3318115	0.6330821	0.3662243	0.7188045	1.0537256	0.5649633	0.1715663	0.5220496	0.0844853	0.8408631	1.0378892	0.5571574	0.2187109	0.0713066	0.4681776	0.4941803	0.1003003	0.3291797	0.4498671	0.1828686	0.1622648	0.1253978	0.5267299	0.9493683	0.8122622	1.0001831	0.5684368	0.6959732	0.1919410	0.4698062	0.3131650	0.6863352	0.4781306	0.4478360	0.5054150	0.8070229	0.8830881	0.5575046	0.4557848	0.3755873	0.5675169	0.3861800	0.3088193	0.4719411	0.8434579	0.5956063	0.4306468	0.6137897	0.2684422	0.2328942	0.9826611	0.8220762	0.5641724	0.6442867	0.0022963	0.2914462	0.3256750
850	0.0076580	1.0272261	0.0432311	0.6936207	0.2890354	0.2929773	0.0210444	0.5219075	1.0397427	0.0591758	0.4279245	0.7187009	0.0200263	1.0342594	0.0391510	0.5892116	1.0546190	0.2180938	0.1013724	0.5608043	0.0034799	0.0367832	0.1149655	0.5287193	0.9476592	0.2713142	0.6725443	0.5774065	0.9498537	0.6590911	0.6121083	0.2477620	0.9088802	0.0776766	0.4281453	0.1483069	1.0325552	0.4275487	0.1901395	0.7879522	0.1726915	0.5651232	0.9881381	0.3187396	0.6483007	0.3605286	0.6710220	1.0079403	0.5297771	0.1952365	0.6361428	0.0602479	0.6969464	1.1660921	0.5031659	0.1458723	0.0771979	0.4793441	0.4529658	0.1820928	0.3476499	0.4784764	0.1492855	0.2021242	0.1171138	0.5332973	0.9176963	0.8972000	0.9431656	0.6815116	0.7730851	0.1348339	0.4174282	0.3040021	0.5562179	0.4646162	0.4526404	0.5465999	0.8558835	0.9506271	0.5204253	0.5414090	0.3423270	0.5867950	0.3560640	0.3159415	0.4917671	0.8949547	0.5997035	0.4743564	0.6118284	0.3182035	0.2637474	0.9876060	0.7677458	0.6664620	0.5198922	0.0000000	0.2724097	0.3831628
900	0.0062492	0.8131211	0.0458344	0.6647224	0.3634895	0.3501698	0.0246204	0.5278116	1.0781357	0.0429597	0.4211939	0.7209772	0.0051055	0.9627924	0.0138253	0.6418634	0.9984986	0.1996421	0.1251448	0.4872229	0.0000000	0.0418289	0.0984625	0.5210033	1.0210460	0.2955160	0.6435488	0.4864565	1.0187178	0.6554876	0.6630613	0.2556049	0.9616595	0.0900515	0.4904415	0.2031155	0.9882701	0.4384539	0.1523980	0.9410881	0.2322635	0.6586474	0.9278567	0.2798132	0.6332991	0.3462354	0.5923136	0.9345616	0.5693430	0.1579024	0.5185547	0.0373776	0.6730902	1.0611279	0.3775555	0.0961270	0.0789820	0.4725780	0.3978622	0.2127727	0.3194698	0.4893279	0.0855421	0.1826302	0.2273293	0.4902675	0.9364386	0.8092111	1.0287266	0.6744578	0.6726246	0.2058907	0.4053130	0.3875522	0.4881234	0.4655770	0.7201075	0.5269897	0.8480808	0.8298637	0.5054387	0.4923324	0.4370445	0.5080450	0.3875629	0.3347833	0.5436354	0.9468577	0.6094452	0.5034101	0.6705333	0.2989202	0.2999845	0.9449243	0.7368465	0.6322366	0.5205120	0.0021168	0.3538862	0.4534561
950	0.0033850	0.8502629	0.0440404	0.7457952	0.3909230	0.4248349	0.0127529	0.5302475	0.9500446	0.0433363	0.4320905	0.7929194	0.0214498	1.0378577	0.0258356	0.6367992	1.0222552	0.2212329	0.1133206	0.4925474	0.0008609	0.0380205	0.0768326	0.4923684	0.9079061	0.3128736	0.6212195	0.5936293	0.9617357	0.6571640	0.6385959	0.2591276	0.9567928	0.0898029	0.6471451	0.1801100	0.8923402	0.3982409	0.1100609	0.9091542	0.2314763	0.6328461	0.9849945	0.3358635	0.6091709	0.5226953	0.6173011	0.9602244	0.5217448	0.1660391	0.4930622	0.0249563	0.7705269	1.1225538	0.3651563	0.1246359	0.0728856	0.5466022	0.4701441	0.2646185	0.2751267	0.4301874	0.1562893	0.1986078	0.2102127	0.5400770	0.9479780	0.7203922	0.9713128	0.6718814	0.7191804	0.1236024	0.3966489	0.4419546	0.5289690	0.4968659	0.6435653	0.4867829	0.7725175	0.8695996	0.5290476	0.5235073	0.3591181	0.5174087	0.3914140	0.2866395	0.5190297	0.9259122	0.6231223	0.4753976	0.6612066	0.2420773	0.2279451	1.0238461	0.7378268	0.6313984	0.5405988	0.0010689	0.4799949	0.5541520
1000	0.0033392	0.7743566	0.0303599	0.8393776	0.3456861	0.4337148	0.0121454	0.5039711	1.0132141	0.0254240	0.4342859	0.8407717	0.0090402	0.9394817	0.0248502	0.5891368	0.9768035	0.2261629	0.0789038	0.5942574	0.0058256	0.0432198	0.1034249	0.4425955	0.9060053	0.3008487	0.7113719	0.5763532	1.0137198	0.6814170	0.6636002	0.2586661	0.9725847	0.1078602	0.6285436	0.1755915	0.9918984	0.3877409	0.1584747	0.8899789	0.1988438	0.5937439	1.0535395	0.3036971	0.7264493	0.5147143	0.6276046	1.0258543	0.5383536	0.2112009	0.4718471	0.0242055	0.7355303	1.0309397	0.3746006	0.1171806	0.0722949	0.5031826	0.4989773	0.2566246	0.3105969	0.3955797	0.1483633	0.1472041	0.1790481	0.5122925	1.0169597	0.6596457	0.9255479	0.5987082	0.7290157	0.1327949	0.2775897	0.4153485	0.5059685	0.4920657	0.6773044	0.4621997	0.8474757	0.8878457	0.4652175	0.4905879	0.3436698	0.5563597	0.3539294	0.2307836	0.6008780	0.9187318	0.5932741	0.4785646	0.6834190	0.3106362	0.3189460	0.9804844	0.7525250	0.7060200	0.5538029	0.0029970	0.4741937	0.4279486

0	0.0115320	0.6945245	0.0455216	0.8741816	0.3689741	0.5090882	0.0375150	0.5162158	0.9935064	0.0398194	0.4408198	0.7250156	0.0172566	0.8602324	0.0254756	0.6995503	1.0088867	0.1580746	0.1204859	0.4843140	0.0010102	0.0394255	0.1347521	0.4818624	1.0513538	0.3020031	0.6622734	0.5837381	0.8980183	0.6794275	0.6522280	0.1812610	1.0181981	0.0894057	0.7541092	0.1930830	1.0017070	0.4763231	0.1478021	0.8868338	0.2571850	0.6524597	1.0025730	0.2948221	0.6120230	0.3838206	0.5783509	1.0475010	0.6510426	0.2014354	0.5132024	0.0244802	0.7380889	0.9749660	0.5439702	0.1236175	0.0734758	0.4466059	0.4702405	0.2506212	0.2748513	0.4176125	0.0822392	0.1926360	0.1866842	0.5899508	0.9497040	0.8596301	0.9968186	0.5923701	0.7709711	0.1780022	0.2319926	0.3206558	0.6111748	0.5110902	0.5092132	0.5328638	0.9139993	0.8882640	0.5261986	0.5256311	0.3293719	0.5285980	0.3231117	0.1834658	0.6647477	0.9022781	0.6875195	0.4155494	0.7173478	0.3203779	0.1863839	0.9962307	0.8152556	0.5912939	0.6049505	0.0020268	0.5232891	0.4443516
50	0.5409036	0.3328621	0.2333967	0.8827685	0.2384800	0.5641658	0.0346043	0.5455424	0.9584887	0.0066939	0.3214494	0.7676528	0.0168915	0.9984712	0.3169855	0.8222458	0.9663634	0.2577268	0.5351355	0.5415191	0.1857612	0.0653253	0.1010265	0.5742805	0.9911626	0.3897626	0.7991977	0.6642289	0.9566785	0.6496033	0.6416014	0.1183916	0.9300730	0.1040527	0.8842993	0.1878378	0.8727135	0.4939161	0.0939097	0.9435316	0.3454891	0.5730016	0.9837491	0.5803332	0.6142068	0.4531863	0.6260247	0.9132497	0.5476639	0.1944846	0.9629467	0.0097513	0.5039587	1.0177259	0.4253961	0.1272017	0.0319472	0.5267259	0.3897348	0.3835766	0.2838628	0.4588297	0.0574870	0.1574444	0.2716856	0.5440554	1.0178277	0.5363924	1.0050188	0.3235922	0.5579724	0.1101895	0.2633924	0.2880235	0.5930428	0.4703042	0.2438494	0.5801752	0.8984151	0.9031154	0.7838545	0.4887174	0.4208127	0.5761002	0.3581572	0.2416612	0.5050126	0.8972504	0.6693582	0.3866357	0.8561729	0.3779581	0.2614831	0.9284995	0.8858934	0.5501034	0.7023644	0.1291916	0.9456942	0.3951750
100	0.7473989	0.1682721	0.3008917	0.8330813	0.3348910	0.5399683	0.0200127	0.5384328	0.9672438	0.0018660	0.3986207	0.7850786	0.0171186	0.9417719	0.5766752	0.9013755	0.8563687	0.4078980	0.5319364	0.6391231	0.2002426	0.1165701	0.0668562	0.6095040	0.9714646	0.8070816	0.7535198	0.7543605	1.0366553	0.5968362	0.5691980	0.0605774	0.9752331	0.0851232	0.9181354	0.2032125	0.8452741	0.5067211	0.0475044	0.8506386	0.3317279	0.5770561	0.9315967	0.7275311	0.5979768	0.3986827	0.5888126	0.9846743	0.3788497	0.2022488	0.9134077	0.0047740	0.4774173	1.0808487	0.4838496	0.1385188	0.0417208	0.5625131	0.3575832	0.5099139	0.3024282	0.7265514	0.1580686	0.1580785	0.2967469	0.5284608	0.9368279	0.4261945	1.0753526	0.0991347	0.7708923	0.0684433	0.1692695	0.2799221	0.5780020	0.5148613	0.2233242	0.5593827	0.7315365	0.7779552	0.7464053	0.5008165	0.3989707	0.5499837	0.3797519	0.2323378	0.4955564	0.9138593	0.6994746	0.3836272	0.8844941	0.3657977	0.1628510	0.8832674	0.9056233	0.5084285	0.6960686	0.1992865	0.9674641	0.4926452
150	0.8777902	0.1129907	0.3350529	0.9363822	0.2887624	0.4381433	0.0104627	0.5805265	0.8628541	0.0033698	0.3932726	0.7428795	0.0171901	0.9077893	0.7532806	0.9707607	0.8843127	0.5741910	0.5649226	0.8267841	0.2377066	0.1606515	0.0515467	0.5848484	1.0788673	0.8825698	0.5664238	0.6712219	0.9616002	0.6538823	0.6088642	0.0233402	0.9164139	0.0689281	0.8618107	0.2074105	0.7805931	0.4995946	0.0551533	0.8298346	0.3226469	0.6020412	0.8394477	0.7290317	0.6232815	0.4252254	0.3534204	0.9872099	0.3471114	0.1891042	0.9806746	0.0058902	0.5517619	1.0723927	0.6247066	0.2153745	0.0844802	0.6390137	0.4465222	0.6642424	0.2508703	0.8218047	0.2168449	0.1725746	0.2983038	0.4808730	0.9452392	0.4611539	1.0653540	0.0459004	0.7718735	0.0105455	0.1795395	0.2899608	0.5999439	0.6263405	0.2020915	0.4616553	0.9260763	0.7873929	0.5912375	0.5494226	0.4229058	0.5473341	0.3531713	0.2947055	0.5055552	0.8682571	0.7124126	0.3828288	0.8276850	0.3169109	0.2136852	0.9165919	0.7849921	0.5390184	0.8156176	0.2213948	0.9824920	0.4982037
200	0.9413013	0.1029746	0.3762218	0.8373865	0.3607457	0.4948121	0.0192314	0.5337554	0.8247917	0.0017294	0.4187504	0.7558695	0.0196424	0.6911238	0.8368678	1.0427666	0.7552060	0.6470546	0.5075704	0.8718955	0.2731762	0.2027839	0.0857853	0.4917203	0.9727850	0.9851490	0.4355855	0.7003661	0.9602703	0.6764513	0.6144137	0.0113236	1.0057092	0.0619695	0.9701624	0.2042306	0.8739340	0.4894577	0.0777857	0.8276579	0.2324482	0.4329335	0.7976120	0.7753092	0.5878451	0.4370292	0.2676679	1.0232755	0.3661081	0.1918337	0.9135288	0.0074286	0.6017953	1.1155939	0.6152035	0.3964603	0.0550820	0.7790248	0.5079808	0.7379437	0.2541088	0.8752996	0.3429008	0.2282565	0.3459818	0.4518498	0.9910583	0.4956710	0.9568333	0.0282259	0.7402786	0.0159970	0.2144998	0.2561588	0.6434656	0.5511545	0.2077306	0.3523445	0.9604839	0.7747784	0.4987835	0.5252664	0.4018104	0.5480110	0.3589850	0.2742383	0.6046482	0.8825689	0.7106138	0.3679918	0.8431371	0.3274109	0.1528402	0.9403563	0.7704462	0.5714501	0.7818423	0.1970069	1.0619484	0.4890943
250	0.8874314	0.0985783	0.3867693	0.7948559	0.3744672	0.5039945	0.0103066	0.5077699	0.8627814	0.0023329	0.3797043	0.8101294	0.0222944	0.6582744	0.8985648	1.0335890	0.6428519	0.7224420	0.5203007	0.8294252	0.3359522	0.2493972	0.0981251	0.3743590	0.9763461	1.0084631	0.4432832	0.7074249	0.9759665	0.7668445	0.5995086	0.0054187	1.0089150	0.0602455	0.8844683	0.1805684	0.8434990	0.4846321	0.0836789	0.8332478	0.2134240	0.3869544	0.6962068	0.6918735	0.6668976	0.4472787	0.1649040	0.9688724	0.3878513	0.2064601	0.9496817	0.0012070	0.5981994	1.0427964	0.6868900	0.6163394	0.0517819	0.8200520	0.5576272	0.7156439	0.2488102	0.8299895	0.3415072	0.2469222	0.3196899	0.4024509	0.9602475	0.4417208	0.9366218	0.0281558	0.6518339	0.0065461	0.1768310	0.3394933	0.6024212	0.5958145	0.2477238	0.2593816	0.9650311	0.7709915	0.4486374	0.5134422	0.4089398	0.5479114	0.3313816	0.2354808	0.6988900	0.8899790	0.6898685	0.3383357	0.9102316	0.3285261	0.1529236	1.0507779	0.8143761	0.5721354	0.7700903	0.2145849	1.0429723	0.5058518
300	0.8779503	0.0850730	0.3399443	0.7722657	0.3907434	0.4640784	0.0128997	0.5638527	0.8978892	0.0028534	0.4118224	0.7462011	0.0727683	0.6009184	0.7786073	1.0149136	0.7237711	0.6348682	0.5313438	0.8368839	0.4252193	0.3274343	0.1411151	0.3429976	0.9844298	1.0104044	0.3282631	0.6579968	0.9899826	0.6779286	0.6636520	0.0011247	0.9290608	0.0829996	0.9307709	0.1904859	0.8248333	0.4233682	0.0681386	0.8806420	0.2407804	0.3873379	0.7698399	0.6909176	0.5873516	0.5200188	0.1322315	1.0583738	0.2975472	0.1939133	0.8368767	0.0007739	0.6046575	1.0477846	0.6926573	0.7713868	0.0951592	0.8293282	0.4961813	0.7324269	0.2400734	0.7890754	0.2196695	0.2190851	0.2664683	0.3967997	1.0085309	0.4456710	0.9277534	0.0136941	0.6043351	0.0211198	0.2484648	0.3725680	0.6297299	0.7212962	0.2007901	0.2268060	1.0913010	0.7529791	0.4701349	0.5202521	0.3711452	0.5755971	0.4036519	0.1126314	0.5632186	0.8660977	0.7896798	0.4041749	0.9659489	0.2608310	0.1100038	0.9903608	0.7465813	0.5946771	0.8052716	0.1911512	0.9428894	0.4816649
350	0.9207391	0.0823465	0.4031371	0.5845022	0.3467974	0.5130524	0.0100064	0.5649263	0.9429299	0.0007215	0.4172971	0.5718511	0.1101393	0.5552317	0.7825021	0.9682045	0.7898820	0.6478197	0.5103120	0.8556122	0.5355254	0.4662071	0.1897103	0.3461478	1.0137103	0.9463555	0.3461115	0.6794321	0.9710960	0.6449360	0.6468098	0.0049211	1.0373401	0.0413348	0.9447816	0.2353942	0.8890261	0.4319308	0.0698797	0.9269299	0.2183200	0.3451416	0.7445454	0.6409220	0.5756717	0.5304949	0.1222346	1.0295981	0.3270790	0.1953690	0.9599804	0.0016152	0.5790096	0.9883847	0.6498180	0.7277389	0.0924896	0.8195945	0.4969900	0.8117759	0.2020288	0.8568550	0.1048143	0.4053872	0.3069485	0.4399353	0.9479598	0.3775456	0.9264187	0.0161777	0.6661064	0.0330982	0.2239687	0.3530167	0.4775868	0.6666318	0.1763021	0.2133760	1.0255482	0.7797234	0.4822795	0.5424351	0.3970685	0.6227059	0.4665605	0.1086375	0.6561864	0.8841138	0.8090921	0.3568307	0.9382542	0.2204290	0.1159957	0.9401343	0.8860074	0.6124337	0.8568509	0.2202653	1.0132465	0.5556705
400	0.8925583	0.0760743	0.3510495	0.5373410	0.3234559	0.3761307	0.0070264	0.5974499	1.0092626	0.0000000	0.4258903	0.5022619	0.1172310	0.4713115	0.7906132	0.9305810	0.7374905	0.6997361	0.5447079	0.7782792	0.7052145	0.6283735	0.1886781	0.3842825	1.0157041	0.9883484	0.4053150	0.7357709	1.0659751	0.6068809	0.6278819	0.0102656	1.0169659	0.0464820	0.9277839	0.2112816	0.8633939	0.4502603	0.0821559	0.8774222	0.2056086	0.3559721	0.6565385	0.6365912	0.6046233	0.5088177	0.1212921	0.9604112	0.3837457	0.1942136	0.9349369	0.0014827	0.5975104	0.9660062	0.6476324	0.8042768	0.0831065	0.8364362	0.5322519	0.8637068	0.2294090	0.9322410	0.0443301	0.3995249	0.2817079	0.4898776	1.0353829	0.3097532	0.9893121	0.0263691	0.6695964	0.0264787	0.1539606	0.4172772	0.4322067	0.7844952	0.1797945	0.1537799	0.9258898	0.7005310	0.4533935	0.5549526	0.3725343	0.6146244	0.3918385	0.0846248	0.6174635	0.9123674	0.8273530	0.3149441	0.8814559	0.2034454	0.1131403	0.9220603	0.9288083	0.5288090	0.8257516	0.2221722	0.9862438	0.6061048
450	0.8702896	0.0357831	0.3128364	0.4482188	0.2727853	0.2653752	0.0200850	0.5228956	0.8897785	0.0000000	0.5067508	0.4647472	0.1815378	0.4970472	0.7224441	0.9012325	0.6349982	0.7154645	0.5873087	0.9297625	0.8618708	0.6449273	0.1712911	0.4100425	0.9663119	0.9087250	0.3870285	0.7010544	1.1157954	0.6466058	0.6563585	0.0000000	1.0589652	0.0842882	0.8727161	0.1821495	0.8672559	0.4792142	0.0864321	0.7785979	0.2142667	0.2807821	0.6362607	0.6503228	0.6447048	0.5470636	0.1239272	0.9826981	0.2789194	0.2070646	1.0200197	0.0001306	0.6580353	0.9916692	0.6666630	0.8226392	0.0742974	0.8920710	0.5266561	0.8722493	0.2046206	0.9752551	0.0274967	0.4008778	0.2777682	0.4779865	0.9821840	0.2751280	0.9430427	0.0244483	0.6453395	0.0514175	0.0777162	0.4971609	0.4030069	0.8169269	0.1786762	0.1139077	0.9492285	0.6722505	0.4551219	0.6255772	0.3825181	0.6140869	0.3698797	0.0981244	0.8552820	0.9311152	0.8160819	0.3123680	1.0434318	0.1628037	0.1143570	0.9210696	0.7943085	0.4678812	0.8525536	0.2657654	0.9576858	0.7022891
500	0.9311802	0.0323632	0.3484065	0.4853637	0.2556643	0.3377148	0.0143656	0.4979384	0.9317799	0.0001080	0.4147831	0.3501762	0.2225714	0.4910177	0.7687666	0.9746371	0.6576017	0.7218877	0.4992447	0.8562520	0.8295782	0.5345356	0.1519962	0.3428836	0.9150371	0.9621087	0.3444282	0.7190748	1.0625036	0.6859235	0.6017421	0.0011223	1.0634444	0.0581336	0.9027915	0.2371992	0.8722198	0.3667308	0.0562180	0.7972126	0.1816112	0.2930497	0.6717616	0.6247309	0.6070158	0.5265755	0.1031807	1.0275934	0.3083728	0.1837413	1.0334684	0.0009740	0.6111973	0.9989379	0.6939140	0.7971018	0.0484749	0.8962546	0.5085189	0.9166943	0.2022647	1.0024012	0.0172613	0.4336780	0.3135608	0.4559211	1.0891736	0.2894639	0.9919374	0.0295020	0.6220445	0.1104401	0.0398081	0.5498023	0.4452769	0.8255985	0.1836238	0.0881546	0.9211204	0.5882679	0.4660672	0.7301794	0.3858556	0.6140224	0.3837684	0.0959414	0.6606104	0.9826404	0.8572656	0.3212569	0.9558125	0.1972253	0.1210000	1.0527076	0.7351689	0.4155130	0.8179980	0.2570352	0.9463477	0.7684688
550	0.5176598	0.1072339	0.2193682	0.5030062	0.3003952	0.2333036	0.0177788	0.4954507	0.9949369	0.0309954	0.3865293	0.2902499	0.2168904	0.6624285	0.4075549	0.9938047	0.7081470	0.7316924	0.1025315	0.8306608	0.8043430	0.4664541	0.1921363	0.3358366	0.8586229	0.9922489	0.2345455	0.6004006	0.9179518	0.7482885	0.6658482	0.1192128	1.0242602	0.0785228	0.7947853	0.1823407	0.9619218	0.4112442	0.1500176	0.7758302	0.1089608	0.3394404	0.7108899	0.3428518	0.5868186	0.5032143	0.1090183	1.0019736	0.3814788	0.2158108	0.7041642	0.0030995	0.8771517	0.8692701	0.6760586	0.8714702	0.0271838	0.9283105	0.5056440	0.8624025	0.3136201	0.9280891	0.0071306	0.3900616	0.1364272	0.5329021	1.0309438	0.5300914	0.8961523	0.0374213	0.6502142	0.2323776	0.0448508	0.4207007	0.4095162	0.7623479	0.4206953	0.0835504	0.9253362	0.6839460	0.2368528	0.6920823	0.2335762	0.5927228	0.4077852	0.1102190	0.5839033	0.9292663	0.8273054	0.3087654	0.8611832	0.2241726	0.0507956	0.9761212	0.7906387	0.4800055	0.7417319	0.0954808	0.7630982	0.6955049
600	0.3840027	0.2250676	0.1070903	0.4657478	0.2726179	0.1246010	0.0181613	0.5142660	1.0036058	0.0367379	0.3904250	0.2571063	0.1157359	0.9005057	0.1966615	1.0298197	0.7445669	0.5816689	0.0488979	0.6816753	0.7122589	0.4291761	0.1852946	0.2986466	0.8920286	0.9491046	0.4617404	0.5832538	0.9894874	0.7104613	0.7176680	0.1513989	1.1380505	0.1683911	0.3876549	0.2161781	0.9298604	0.4642445	0.1929645	0.8160349	0.0718305	0.4175786	0.8083006	0.3162371	0.5810896	0.5092757	0.1109963	0.9671496	0.4606264	0.1467585	0.6983190	0.0132343	0.9585806	1.0161444	0.6218276	0.9870849	0.0576930	0.9723921	0.5943241	0.7063770	0.3341102	0.6043822	0.0034109	0.3901142	0.1515998	0.5856911	1.0148716	0.6073737	0.8354491	0.0793174	0.6768296	0.2412677	0.1387410	0.4739469	0.4427592	0.6728573	0.5068436	0.0945974	1.0072685	0.7756117	0.1605035	0.8222359	0.3000140	0.6859428	0.2500602	0.1264688	0.6462276	0.9088939	0.7243532	0.3782278	0.8305001	0.2379773	0.0442604	0.9868679	0.7428477	0.5017761	0.7757294	0.0196114	0.4443317	0.6903685
650	0.1714994	0.3051140	0.1016641	0.4433133	0.3091619	0.1182984	0.0189868	0.5380297	0.9366716	0.0553774	0.4270625	0.3060619	0.0351658	0.9692988	0.0889481	0.9984974	0.7858147	0.4443950	0.0680682	0.4989164	0.5637760	0.4910075	0.2468750	0.3154803	0.9017787	0.8197324	0.5972797	0.5466562	0.9723939	0.7159661	0.7065131	0.2230658	1.0402553	0.1259967	0.3544196	0.1617315	0.9053605	0.4935952	0.1590891	0.8422765	0.1259515	0.3651964	0.9065344	0.3424787	0.6406505	0.5217678	0.2181282	1.0502397	0.5386845	0.1641515	0.5891508	0.0199496	0.9646274	0.9493387	0.5378834	0.9989818	0.0808998	0.8107363	0.5596454	0.4708518	0.3559628	0.4959758	0.0013517	0.3239975	0.2015759	0.5861578	0.9408108	0.7354686	0.8935825	0.1937666	0.6688674	0.2624265	0.1286014	0.4076708	0.5003073	0.5181929	0.6365828	0.0967060	0.9704762	0.7998788	0.1896408	0.8313624	0.2798663	0.5611009	0.1885989	0.1198556	0.4806965	0.7808760	0.7132592	0.3043254	0.7886021	0.2183202	0.0514166	1.0251986	0.7490702	0.4519147	0.6117922	0.0091145	0.3322957	0.6614553
700	0.0439029	0.4047718	0.0599672	0.5238414	0.3775786	0.1432476	0.0263720	0.5091568	1.0299054	0.0431344	0.4068708	0.5797626	0.0163097	0.9306365	0.0672121	0.9088847	0.9072167	0.4568775	0.0474755	0.4016639	0.5254474	0.3048025	0.2857106	0.3217018	0.8640569	0.5767256	0.6569933	0.5378775	1.0145618	0.7196776	0.7125246	0.2231023	0.9793262	0.1560064	0.2978205	0.1609638	0.8844460	0.4809646	0.1480028	0.8556704	0.0904520	0.5189864	0.9376965	0.3162243	0.6453476	0.4620024	0.4289530	1.0495343	0.5693970	0.1458957	0.6465625	0.0161511	0.9283730	0.9884701	0.4339311	0.8250664	0.0666991	0.7431483	0.4751586	0.2766147	0.4361206	0.5303830	0.0019619	0.2759393	0.1930696	0.5290195	1.0035067	0.7362660	0.9101892	0.2751483	0.7260357	0.2695474	0.1301028	0.3916145	0.4384313	0.5552729	0.7317153	0.0950609	0.9826914	0.7259353	0.3305407	0.8271091	0.3115602	0.6513713	0.1822325	0.1013385	0.5063012	0.8284515	0.7063667	0.3551034	0.8003432	0.2396533	0.1066193	0.9090828	0.7017722	0.4331857	0.6100063	0.0097838	0.3464967	0.6514217
750	0.0265052	0.5881689	0.0461707	0.7021633	0.4107252	0.1703785	0.0305529	0.4557828	0.9832316	0.0462072	0.4569764	0.7183147	0.0200224	0.9593654	0.0361075	0.8811224	0.8593654	0.3629450	0.0980151	0.4024797	0.4051673	0.1689109	0.1699986	0.3609399	0.8896145	0.3425331	0.6886391	0.4935691	0.9849876	0.7947651	0.6473716	0.2794526	0.9786067	0.1245562	0.5004675	0.1642137	0.9172041	0.4835105	0.1467596	0.8596521	0.2341025	0.6211665	1.0233191	0.3033666	0.6197914	0.5081390	0.5073277	1.0683006	0.5965826	0.1516153	0.6265896	0.0287254	0.9916038	0.9940406	0.3256597	0.6488376	0.0867850	0.6564790	0.4419977	0.1869957	0.4234516	0.4651681	0.0010991	0.2763126	0.2208344	0.5342520	1.0128975	0.7860776	0.9136283	0.3999950	0.6396425	0.1254336	0.1891501	0.4596349	0.4439670	0.5292417	0.7501400	0.1394485	0.9393709	0.7246192	0.3236592	0.7016239	0.4008610	0.5959902	0.2201335	0.1397260	0.4483820	0.8911883	0.7496239	0.3429595	0.7007003	0.2310582	0.1876689	1.0480335	0.7375146	0.4758302	0.5825025	0.0062602	0.3874954	0.7126436
